MATC,MATK,TEN,LOAI,GIONG,NGAYSINH,GIOITINH,TINHTRANGSUCKHOE
33315,12910,Jane,Chó,Ta,2021-11-18,Nữ,Khỏe
33316,27546,John,Mèo,Ta,2023-04-18,Nam,Khỏe
33317,29200,John,Mèo,Ta,2020-07-01,Nữ,Khỏe
33318,15469,John,Chó,Ta,2021-06-25,Nữ,Khỏe
33319,28288,John,Mèo,Ta,2023-11-09,Nữ,Khỏe
33320,27317,Jane,Mèo,Ta,2021-05-29,Nam,Khỏe
33321,24614,Jane,Chó,Ta,2021-08-22,Nữ,Khỏe
33322,28160,John,Chó,Ta,2024-09-04,Nam,Khỏe
33323,20646,Jane,Mèo,Ta,2021-04-06,Nữ,Khỏe
33324,1839,Jane,Chó,Ta,2022-03-23,Nam,Khỏe
33325,25276,John,Mèo,Ta,2020-10-15,Nam,Khỏe
33326,24984,John,Chó,Ta,2020-11-13,Nữ,Khỏe
33327,26411,Jane,Chó,Ta,2023-03-03,Nam,Khỏe
33328,27812,John,Chó,Ta,2021-02-28,Nam,Khỏe
33329,15291,John,Chó,Ta,2024-05-24,Nam,Khỏe
33330,20055,Jane,Chó,Ta,2024-12-28,Nam,Khỏe
33331,20650,Jane,Mèo,Ta,2022-12-11,Nữ,Khỏe
33332,14199,John,Mèo,Ta,2021-11-09,Nữ,Khỏe
33333,15821,John,Chó,Ta,2020-11-09,Nam,Khỏe
33334,4670,John,Chó,Ta,2023-12-11,Nữ,Khỏe
33335,18896,Jane,Chó,Ta,2023-07-10,Nữ,Khỏe
33336,16683,Jane,Chó,Ta,2024-03-16,Nam,Khỏe
33337,9347,John,Mèo,Ta,2023-12-10,Nữ,Khỏe
33338,21003,John,Chó,Ta,2021-04-14,Nam,Khỏe
33339,8918,Jane,Mèo,Ta,2020-07-28,Nữ,Khỏe
33340,29969,John,Mèo,Ta,2022-03-29,Nam,Khỏe
33341,7183,John,Mèo,Ta,2021-01-02,Nam,Khỏe
33342,3110,Jane,Chó,Ta,2022-12-26,Nam,Khỏe
33343,4721,Jane,Mèo,Ta,2022-08-07,Nữ,Khỏe
33344,2905,John,Mèo,Ta,2022-01-09,Nam,Khỏe
33345,7432,Jane,Chó,Ta,2022-12-28,Nữ,Khỏe
33346,24373,John,Chó,Ta,2021-06-30,Nam,Khỏe
33347,5203,Jane,Chó,Ta,2023-12-04,Nữ,Khỏe
33348,22543,Jane,Chó,Ta,2021-12-05,Nam,Khỏe
33349,13544,Jane,Mèo,Ta,2023-08-18,Nữ,Khỏe
33350,12684,Jane,Chó,Ta,2020-07-06,Nam,Khỏe
33351,14684,John,Mèo,Ta,2020-11-09,Nam,Khỏe
33352,18764,John,Mèo,Ta,2021-04-02,Nữ,Khỏe
33353,24639,John,Mèo,Ta,2020-04-21,Nữ,Khỏe
33354,6740,John,Mèo,Ta,2023-01-03,Nam,Khỏe
33355,1029,Jane,Mèo,Ta,2023-04-23,Nữ,Khỏe
33356,10759,John,Mèo,Ta,2021-11-29,Nữ,Khỏe
33357,19802,Jane,Chó,Ta,2024-12-26,Nam,Khỏe
33358,16783,Jane,Chó,Ta,2020-07-12,Nữ,Khỏe
33359,17510,John,Chó,Ta,2021-06-18,Nam,Khỏe
33360,17262,John,Chó,Ta,2024-05-04,Nữ,Khỏe
33361,13582,John,Chó,Ta,2022-08-20,Nữ,Khỏe
33362,9107,Jane,Mèo,Ta,2023-11-30,Nam,Khỏe
33363,3268,John,Chó,Ta,2020-04-10,Nữ,Khỏe
33364,6024,Jane,Mèo,Ta,2023-01-29,Nam,Khỏe
33365,29374,John,Mèo,Ta,2024-12-08,Nam,Khỏe
33366,16570,Jane,Chó,Ta,2022-06-27,Nam,Khỏe
33367,8383,John,Mèo,Ta,2020-04-18,Nam,Khỏe
33368,12207,Jane,Chó,Ta,2024-06-21,Nữ,Khỏe
33369,29946,John,Chó,Ta,2023-12-26,Nữ,Khỏe
33370,3029,Jane,Mèo,Ta,2024-11-21,Nam,Khỏe
33371,6830,Jane,Mèo,Ta,2020-05-15,Nam,Khỏe
33372,17798,John,Chó,Ta,2020-10-05,Nữ,Khỏe
33373,26418,John,Mèo,Ta,2023-03-15,Nam,Khỏe
33374,3111,Jane,Chó,Ta,2024-07-13,Nữ,Khỏe
33375,17221,Jane,Chó,Ta,2021-06-21,Nam,Khỏe
33376,5202,John,Mèo,Ta,2022-06-04,Nam,Khỏe
33377,26813,Jane,Chó,Ta,2024-06-29,Nam,Khỏe
33378,9163,John,Chó,Ta,2023-06-15,Nữ,Khỏe
33379,5090,John,Mèo,Ta,2024-07-20,Nam,Khỏe
33380,11052,Jane,Mèo,Ta,2021-09-27,Nữ,Khỏe
33381,7280,John,Chó,Ta,2023-06-14,Nam,Khỏe
33382,22685,Jane,Mèo,Ta,2021-11-29,Nữ,Khỏe
33383,10922,John,Mèo,Ta,2021-08-10,Nữ,Khỏe
33384,4318,John,Chó,Ta,2021-02-14,Nam,Khỏe
33385,25524,John,Mèo,Ta,2021-08-12,Nam,Khỏe
33386,5496,John,Chó,Ta,2023-04-15,Nữ,Khỏe
33387,20430,Jane,Mèo,Ta,2020-02-14,Nam,Khỏe
33388,15918,John,Mèo,Ta,2020-11-20,Nữ,Khỏe
33389,21006,John,Chó,Ta,2022-09-25,Nam,Khỏe
33390,11913,John,Chó,Ta,2023-10-18,Nữ,Khỏe
33391,15944,John,Chó,Ta,2022-10-10,Nữ,Khỏe
33392,20,John,Mèo,Ta,2022-05-04,Nữ,Khỏe
33393,4669,Jane,Mèo,Ta,2021-07-18,Nữ,Khỏe
33394,13506,John,Mèo,Ta,2023-03-26,Nam,Khỏe
33395,28685,John,Chó,Ta,2023-12-21,Nữ,Khỏe
33396,21717,John,Chó,Ta,2021-02-01,Nam,Khỏe
33397,29019,John,Mèo,Ta,2020-10-29,Nam,Khỏe
33398,19338,John,Mèo,Ta,2023-12-09,Nam,Khỏe
33399,20946,John,Chó,Ta,2022-10-01,Nữ,Khỏe
33400,15311,Jane,Mèo,Ta,2021-08-03,Nữ,Khỏe
33401,14570,Jane,Mèo,Ta,2020-05-23,Nam,Khỏe
33402,27340,John,Mèo,Ta,2022-07-04,Nam,Khỏe
33403,22141,Jane,Chó,Ta,2023-12-19,Nữ,Khỏe
33404,29544,Jane,Mèo,Ta,2022-11-09,Nữ,Khỏe
33405,16061,John,Mèo,Ta,2020-10-14,Nam,Khỏe
33406,27003,Jane,Chó,Ta,2024-12-16,Nữ,Khỏe
33407,6254,John,Mèo,Ta,2023-02-12,Nam,Khỏe
33408,18265,Jane,Mèo,Ta,2021-12-16,Nam,Khỏe
33409,29982,Jane,Mèo,Ta,2021-04-14,Nam,Khỏe
33410,24332,Jane,Chó,Ta,2023-11-09,Nữ,Khỏe
33411,21800,Jane,Chó,Ta,2020-07-19,Nữ,Khỏe
33412,21812,John,Mèo,Ta,2020-02-02,Nam,Khỏe
33413,27298,John,Chó,Ta,2020-03-07,Nữ,Khỏe
33414,22578,John,Mèo,Ta,2020-07-08,Nam,Khỏe
33415,26970,Jane,Chó,Ta,2024-03-11,Nữ,Khỏe
33416,26484,Jane,Chó,Ta,2022-04-09,Nam,Khỏe
33417,18209,John,Mèo,Ta,2024-04-18,Nữ,Khỏe
33418,29835,John,Mèo,Ta,2022-06-05,Nam,Khỏe
33419,26792,John,Chó,Ta,2023-02-03,Nữ,Khỏe
33420,18601,John,Chó,Ta,2021-07-15,Nữ,Khỏe
33421,15759,Jane,Chó,Ta,2021-09-30,Nữ,Khỏe
33422,2998,Jane,Mèo,Ta,2021-04-05,Nam,Khỏe
33423,17669,Jane,Chó,Ta,2021-12-11,Nam,Khỏe
33424,9268,Jane,Chó,Ta,2021-09-04,Nam,Khỏe
33425,22549,John,Mèo,Ta,2024-12-15,Nam,Khỏe
33426,20073,Jane,Mèo,Ta,2024-02-12,Nữ,Khỏe
33427,28104,John,Mèo,Ta,2022-01-26,Nam,Khỏe
33428,1268,John,Mèo,Ta,2023-12-26,Nam,Khỏe
33429,17632,Jane,Chó,Ta,2020-06-28,Nam,Khỏe
33430,10195,Jane,Mèo,Ta,2020-11-28,Nữ,Khỏe
33431,10849,Jane,Mèo,Ta,2023-12-03,Nữ,Khỏe
33432,23599,John,Mèo,Ta,2021-04-10,Nam,Khỏe
33433,20616,Jane,Chó,Ta,2022-01-27,Nữ,Khỏe
33434,15819,Jane,Chó,Ta,2022-08-02,Nữ,Khỏe
33435,12424,John,Chó,Ta,2020-09-05,Nữ,Khỏe
33436,11008,Jane,Mèo,Ta,2021-03-17,Nam,Khỏe
33437,9466,John,Mèo,Ta,2024-08-11,Nữ,Khỏe
33438,26233,John,Chó,Ta,2024-01-05,Nữ,Khỏe
33439,925,Jane,Mèo,Ta,2022-09-05,Nữ,Khỏe
33440,13441,John,Chó,Ta,2020-12-02,Nữ,Khỏe
33441,22136,Jane,Chó,Ta,2023-08-23,Nữ,Khỏe
33442,14706,John,Mèo,Ta,2024-05-08,Nữ,Khỏe
33443,19642,John,Mèo,Ta,2020-09-11,Nam,Khỏe
33444,15416,Jane,Chó,Ta,2022-06-28,Nữ,Khỏe
33445,3716,Jane,Chó,Ta,2022-10-17,Nam,Khỏe
33446,131,John,Chó,Ta,2023-09-03,Nam,Khỏe
33447,20179,Jane,Chó,Ta,2020-01-14,Nữ,Khỏe
33448,14665,Jane,Mèo,Ta,2020-03-24,Nữ,Khỏe
33449,5467,Jane,Mèo,Ta,2021-03-24,Nam,Khỏe
33450,27920,John,Chó,Ta,2021-12-23,Nữ,Khỏe
33451,23694,Jane,Chó,Ta,2020-05-01,Nam,Khỏe
33452,24500,Jane,Chó,Ta,2023-09-10,Nam,Khỏe
33453,20624,John,Mèo,Ta,2021-09-09,Nam,Khỏe
33454,13160,John,Mèo,Ta,2024-10-03,Nam,Khỏe
33455,501,John,Mèo,Ta,2024-11-30,Nam,Khỏe
33456,17609,Jane,Mèo,Ta,2023-10-07,Nam,Khỏe
33457,11031,Jane,Mèo,Ta,2024-04-26,Nữ,Khỏe
33458,4004,Jane,Chó,Ta,2020-01-06,Nam,Khỏe
33459,29551,John,Mèo,Ta,2023-03-01,Nam,Khỏe
33460,4789,Jane,Mèo,Ta,2022-03-08,Nam,Khỏe
33461,21053,John,Chó,Ta,2022-04-10,Nữ,Khỏe
33462,12304,John,Chó,Ta,2022-07-30,Nam,Khỏe
33463,8128,John,Mèo,Ta,2024-12-20,Nữ,Khỏe
33464,1635,Jane,Mèo,Ta,2022-01-13,Nữ,Khỏe
33465,23707,John,Chó,Ta,2023-05-29,Nữ,Khỏe
33466,24273,Jane,Mèo,Ta,2020-05-20,Nam,Khỏe
33467,18772,John,Chó,Ta,2021-03-12,Nam,Khỏe
33468,11606,John,Chó,Ta,2022-12-21,Nam,Khỏe
33469,4867,John,Chó,Ta,2023-10-27,Nữ,Khỏe
33470,18152,Jane,Mèo,Ta,2024-04-13,Nam,Khỏe
33471,3964,John,Mèo,Ta,2024-05-23,Nam,Khỏe
33472,12797,John,Chó,Ta,2023-05-21,Nam,Khỏe
33473,13496,Jane,Chó,Ta,2020-07-20,Nam,Khỏe
33474,18758,Jane,Mèo,Ta,2023-10-12,Nữ,Khỏe
33475,3473,John,Chó,Ta,2024-05-31,Nữ,Khỏe
33476,10168,John,Chó,Ta,2020-05-24,Nữ,Khỏe
33477,15783,John,Chó,Ta,2024-06-11,Nữ,Khỏe
33478,26186,John,Chó,Ta,2020-06-04,Nữ,Khỏe
33479,2157,John,Mèo,Ta,2020-11-18,Nữ,Khỏe
33480,8629,John,Mèo,Ta,2023-09-29,Nữ,Khỏe
33481,17963,John,Mèo,Ta,2022-02-02,Nữ,Khỏe
33482,5363,Jane,Chó,Ta,2024-07-26,Nữ,Khỏe
33483,10646,Jane,Mèo,Ta,2022-11-28,Nữ,Khỏe
33484,27319,Jane,Chó,Ta,2021-03-03,Nam,Khỏe
33485,100,Jane,Chó,Ta,2021-03-09,Nữ,Khỏe
33486,11414,Jane,Chó,Ta,2022-04-15,Nam,Khỏe
33487,2492,John,Chó,Ta,2023-08-22,Nam,Khỏe
33488,6843,John,Mèo,Ta,2023-08-21,Nữ,Khỏe
33489,15699,John,Chó,Ta,2022-06-25,Nam,Khỏe
33490,683,Jane,Mèo,Ta,2020-03-04,Nam,Khỏe
33491,3542,John,Mèo,Ta,2023-02-13,Nữ,Khỏe
33492,7645,John,Chó,Ta,2020-03-20,Nam,Khỏe
33493,23324,John,Chó,Ta,2020-08-31,Nam,Khỏe
33494,29794,John,Mèo,Ta,2023-08-29,Nữ,Khỏe
33495,11943,John,Chó,Ta,2021-11-25,Nữ,Khỏe
33496,23997,Jane,Chó,Ta,2024-11-04,Nữ,Khỏe
33497,16931,Jane,Mèo,Ta,2024-03-22,Nữ,Khỏe
33498,17211,John,Mèo,Ta,2020-09-23,Nam,Khỏe
33499,4380,Jane,Mèo,Ta,2020-08-05,Nữ,Khỏe
33500,18670,John,Chó,Ta,2020-12-28,Nữ,Khỏe
33501,14988,Jane,Chó,Ta,2024-03-15,Nữ,Khỏe
33502,27765,Jane,Chó,Ta,2020-10-28,Nữ,Khỏe
33503,5969,John,Chó,Ta,2024-08-07,Nam,Khỏe
33504,3239,John,Mèo,Ta,2024-10-18,Nữ,Khỏe
33505,9727,Jane,Chó,Ta,2021-10-23,Nam,Khỏe
33506,21982,John,Mèo,Ta,2021-06-26,Nam,Khỏe
33507,19587,John,Chó,Ta,2021-09-22,Nam,Khỏe
33508,18100,John,Mèo,Ta,2023-06-16,Nam,Khỏe
33509,25606,John,Chó,Ta,2022-10-15,Nữ,Khỏe
33510,21762,John,Chó,Ta,2020-12-20,Nữ,Khỏe
33511,11183,John,Mèo,Ta,2020-07-01,Nữ,Khỏe
33512,21711,Jane,Mèo,Ta,2024-01-26,Nam,Khỏe
33513,21736,Jane,Chó,Ta,2023-08-08,Nam,Khỏe
33514,21935,John,Chó,Ta,2023-06-24,Nam,Khỏe
33515,27840,John,Chó,Ta,2022-07-18,Nữ,Khỏe
33516,29599,John,Mèo,Ta,2022-02-16,Nam,Khỏe
33517,3829,John,Chó,Ta,2020-03-12,Nữ,Khỏe
33518,13893,Jane,Chó,Ta,2024-03-09,Nữ,Khỏe
33519,10548,John,Chó,Ta,2022-11-21,Nam,Khỏe
33520,25887,John,Chó,Ta,2021-07-16,Nữ,Khỏe
33521,11804,John,Chó,Ta,2021-03-26,Nữ,Khỏe
33522,17849,Jane,Chó,Ta,2024-06-11,Nữ,Khỏe
33523,25166,Jane,Mèo,Ta,2020-07-31,Nữ,Khỏe
33524,14559,John,Chó,Ta,2021-11-29,Nam,Khỏe
33525,5421,John,Mèo,Ta,2022-05-12,Nam,Khỏe
33526,13348,John,Mèo,Ta,2020-12-11,Nam,Khỏe
33527,7097,John,Mèo,Ta,2022-09-01,Nam,Khỏe
33528,25858,John,Mèo,Ta,2021-06-08,Nam,Khỏe
33529,24530,Jane,Mèo,Ta,2021-04-20,Nữ,Khỏe
33530,21489,John,Mèo,Ta,2022-02-26,Nữ,Khỏe
33531,753,John,Mèo,Ta,2021-04-12,Nam,Khỏe
33532,22992,Jane,Mèo,Ta,2024-06-29,Nam,Khỏe
33533,5336,Jane,Mèo,Ta,2020-12-29,Nam,Khỏe
33534,6532,John,Chó,Ta,2022-02-17,Nam,Khỏe
33535,27475,John,Chó,Ta,2022-05-16,Nữ,Khỏe
33536,24916,Jane,Chó,Ta,2022-08-27,Nam,Khỏe
33537,11626,John,Mèo,Ta,2023-01-06,Nam,Khỏe
33538,25278,John,Chó,Ta,2024-06-30,Nam,Khỏe
33539,19364,Jane,Chó,Ta,2022-08-29,Nam,Khỏe
33540,8776,John,Mèo,Ta,2023-05-05,Nữ,Khỏe
33541,29749,Jane,Mèo,Ta,2022-04-17,Nữ,Khỏe
33542,7846,John,Chó,Ta,2024-04-15,Nam,Khỏe
33543,11361,John,Mèo,Ta,2022-10-25,Nam,Khỏe
33544,26681,John,Chó,Ta,2020-01-13,Nam,Khỏe
33545,29230,John,Mèo,Ta,2022-07-05,Nam,Khỏe
33546,4507,Jane,Mèo,Ta,2024-08-07,Nữ,Khỏe
33547,17587,Jane,Mèo,Ta,2022-06-06,Nam,Khỏe
33548,26340,Jane,Chó,Ta,2021-05-24,Nam,Khỏe
33549,28131,John,Mèo,Ta,2023-08-23,Nữ,Khỏe
33550,18057,Jane,Mèo,Ta,2020-06-25,Nữ,Khỏe
33551,6069,Jane,Chó,Ta,2024-05-11,Nam,Khỏe
33552,12971,Jane,Mèo,Ta,2024-09-20,Nam,Khỏe
33553,27785,John,Mèo,Ta,2023-12-24,Nữ,Khỏe
33554,25200,Jane,Chó,Ta,2022-07-03,Nam,Khỏe
33555,20224,John,Mèo,Ta,2024-08-04,Nữ,Khỏe
33556,19437,Jane,Chó,Ta,2022-01-21,Nam,Khỏe
33557,12099,John,Mèo,Ta,2020-04-13,Nữ,Khỏe
33558,11289,John,Chó,Ta,2020-03-05,Nữ,Khỏe
33559,9237,John,Mèo,Ta,2022-05-22,Nam,Khỏe
33560,5242,Jane,Mèo,Ta,2022-06-14,Nam,Khỏe
33561,26061,Jane,Chó,Ta,2021-11-24,Nữ,Khỏe
33562,9353,John,Mèo,Ta,2020-12-28,Nam,Khỏe
33563,14047,John,Chó,Ta,2022-02-18,Nam,Khỏe
33564,4530,John,Chó,Ta,2024-04-04,Nam,Khỏe
33565,26383,Jane,Mèo,Ta,2023-02-07,Nữ,Khỏe
33566,7281,John,Mèo,Ta,2020-12-18,Nam,Khỏe
33567,21902,Jane,Chó,Ta,2021-06-04,Nam,Khỏe
33568,12456,Jane,Chó,Ta,2020-07-18,Nữ,Khỏe
33569,18652,John,Mèo,Ta,2023-01-20,Nữ,Khỏe
33570,1119,Jane,Chó,Ta,2024-10-23,Nữ,Khỏe
33571,9544,John,Mèo,Ta,2020-07-06,Nam,Khỏe
33572,12294,Jane,Mèo,Ta,2020-12-17,Nữ,Khỏe
33573,5941,Jane,Mèo,Ta,2020-11-06,Nam,Khỏe
33574,21302,Jane,Mèo,Ta,2024-06-21,Nam,Khỏe
33575,27127,Jane,Mèo,Ta,2023-05-26,Nam,Khỏe
33576,20509,Jane,Mèo,Ta,2020-10-15,Nam,Khỏe
33577,24823,John,Chó,Ta,2024-05-05,Nữ,Khỏe
33578,5000,Jane,Chó,Ta,2021-05-05,Nam,Khỏe
33579,12945,Jane,Chó,Ta,2020-02-28,Nam,Khỏe
33580,24967,Jane,Mèo,Ta,2022-12-23,Nữ,Khỏe
33581,5407,Jane,Chó,Ta,2024-04-19,Nam,Khỏe
33582,2029,Jane,Mèo,Ta,2022-05-26,Nữ,Khỏe
33583,15956,Jane,Mèo,Ta,2023-04-11,Nữ,Khỏe
33584,12455,Jane,Mèo,Ta,2020-11-22,Nữ,Khỏe
33585,15297,Jane,Chó,Ta,2023-03-17,Nữ,Khỏe
33586,22333,Jane,Chó,Ta,2021-08-24,Nữ,Khỏe
33587,3537,John,Chó,Ta,2024-05-16,Nữ,Khỏe
33588,24128,Jane,Mèo,Ta,2023-07-04,Nữ,Khỏe
33589,26616,John,Chó,Ta,2023-01-14,Nam,Khỏe
33590,20808,Jane,Chó,Ta,2021-11-22,Nam,Khỏe
33591,15740,John,Chó,Ta,2020-10-07,Nữ,Khỏe
33592,20946,Jane,Mèo,Ta,2021-05-23,Nữ,Khỏe
33593,11778,John,Mèo,Ta,2020-05-27,Nữ,Khỏe
33594,8139,John,Chó,Ta,2021-05-07,Nam,Khỏe
33595,15178,John,Chó,Ta,2024-07-19,Nam,Khỏe
33596,15082,John,Mèo,Ta,2021-12-12,Nam,Khỏe
33597,17245,Jane,Chó,Ta,2020-05-04,Nữ,Khỏe
33598,21561,John,Mèo,Ta,2024-08-27,Nam,Khỏe
33599,1485,Jane,Chó,Ta,2021-12-31,Nữ,Khỏe
33600,13029,Jane,Chó,Ta,2023-09-05,Nữ,Khỏe
33601,9677,Jane,Mèo,Ta,2020-10-06,Nam,Khỏe
33602,26728,John,Mèo,Ta,2023-11-30,Nữ,Khỏe
33603,5457,Jane,Mèo,Ta,2023-12-05,Nữ,Khỏe
33604,25843,John,Chó,Ta,2023-02-22,Nam,Khỏe
33605,25224,Jane,Chó,Ta,2021-03-26,Nữ,Khỏe
33606,16619,Jane,Chó,Ta,2023-09-20,Nữ,Khỏe
33607,1387,Jane,Chó,Ta,2022-04-29,Nữ,Khỏe
33608,18260,Jane,Chó,Ta,2023-12-01,Nữ,Khỏe
33609,29388,John,Mèo,Ta,2021-08-08,Nữ,Khỏe
33610,15141,John,Chó,Ta,2024-08-03,Nam,Khỏe
33611,2800,Jane,Mèo,Ta,2023-09-08,Nam,Khỏe
33612,4124,John,Mèo,Ta,2022-11-24,Nữ,Khỏe
33613,10957,John,Chó,Ta,2024-03-20,Nữ,Khỏe
33614,5148,Jane,Chó,Ta,2024-03-08,Nữ,Khỏe
33615,13116,Jane,Chó,Ta,2021-07-23,Nữ,Khỏe
33616,20792,Jane,Mèo,Ta,2020-12-23,Nam,Khỏe
33617,15609,John,Mèo,Ta,2024-07-17,Nữ,Khỏe
33618,12544,Jane,Chó,Ta,2020-08-14,Nữ,Khỏe
33619,29095,John,Mèo,Ta,2021-11-29,Nam,Khỏe
33620,18092,John,Chó,Ta,2024-06-19,Nam,Khỏe
33621,27917,Jane,Mèo,Ta,2024-10-25,Nữ,Khỏe
33622,17177,John,Chó,Ta,2024-01-21,Nữ,Khỏe
33623,29216,Jane,Chó,Ta,2024-02-22,Nam,Khỏe
33624,5077,John,Mèo,Ta,2023-09-27,Nữ,Khỏe
33625,5120,Jane,Mèo,Ta,2024-08-26,Nam,Khỏe
33626,13344,Jane,Mèo,Ta,2024-06-28,Nam,Khỏe
33627,14416,John,Mèo,Ta,2024-08-30,Nữ,Khỏe
33628,15823,John,Chó,Ta,2022-07-24,Nam,Khỏe
33629,10453,Jane,Chó,Ta,2023-02-28,Nam,Khỏe
33630,18394,John,Mèo,Ta,2020-04-04,Nữ,Khỏe
33631,22354,Jane,Chó,Ta,2023-09-18,Nữ,Khỏe
33632,9243,John,Chó,Ta,2022-07-16,Nam,Khỏe
33633,15025,John,Mèo,Ta,2023-11-15,Nữ,Khỏe
33634,12039,Jane,Mèo,Ta,2023-01-28,Nữ,Khỏe
33635,27901,Jane,Chó,Ta,2024-07-20,Nam,Khỏe
33636,16829,Jane,Chó,Ta,2021-06-02,Nữ,Khỏe
33637,28169,Jane,Mèo,Ta,2023-12-31,Nam,Khỏe
33638,6434,John,Mèo,Ta,2021-10-30,Nữ,Khỏe
33639,29620,John,Mèo,Ta,2022-10-21,Nữ,Khỏe
33640,16935,Jane,Mèo,Ta,2023-01-01,Nữ,Khỏe
33641,2821,Jane,Mèo,Ta,2020-12-20,Nữ,Khỏe
33642,16292,John,Chó,Ta,2021-02-09,Nam,Khỏe
33643,27876,John,Mèo,Ta,2022-05-16,Nam,Khỏe
33644,10085,John,Chó,Ta,2022-11-30,Nữ,Khỏe
33645,17234,John,Chó,Ta,2023-09-17,Nam,Khỏe
33646,27093,John,Chó,Ta,2021-10-29,Nữ,Khỏe
33647,22340,John,Mèo,Ta,2024-04-19,Nam,Khỏe
33648,25306,John,Chó,Ta,2020-07-23,Nữ,Khỏe
33649,29683,John,Mèo,Ta,2022-03-03,Nữ,Khỏe
33650,8723,John,Mèo,Ta,2021-03-01,Nữ,Khỏe
33651,16476,Jane,Chó,Ta,2024-07-13,Nữ,Khỏe
33652,4476,Jane,Mèo,Ta,2023-01-28,Nữ,Khỏe
33653,9461,John,Chó,Ta,2021-08-11,Nữ,Khỏe
33654,7825,John,Chó,Ta,2021-02-27,Nữ,Khỏe
33655,28195,John,Mèo,Ta,2021-10-12,Nam,Khỏe
33656,4175,John,Chó,Ta,2022-04-06,Nữ,Khỏe
33657,3191,John,Mèo,Ta,2021-08-25,Nữ,Khỏe
33658,13694,Jane,Chó,Ta,2022-08-24,Nam,Khỏe
33659,26796,Jane,Chó,Ta,2023-02-02,Nữ,Khỏe
33660,7037,Jane,Chó,Ta,2021-05-24,Nữ,Khỏe
33661,1825,John,Chó,Ta,2024-07-17,Nữ,Khỏe
33662,19624,John,Chó,Ta,2023-04-23,Nữ,Khỏe
33663,14089,John,Mèo,Ta,2021-08-24,Nữ,Khỏe
33664,21036,Jane,Chó,Ta,2020-04-09,Nữ,Khỏe
33665,22521,Jane,Chó,Ta,2024-10-07,Nữ,Khỏe
33666,8770,John,Mèo,Ta,2022-01-16,Nữ,Khỏe
33667,11886,Jane,Mèo,Ta,2020-04-16,Nam,Khỏe
33668,22975,Jane,Chó,Ta,2023-08-28,Nam,Khỏe
33669,23845,John,Chó,Ta,2021-08-14,Nam,Khỏe
33670,10967,Jane,Mèo,Ta,2022-04-19,Nữ,Khỏe
33671,8863,John,Chó,Ta,2023-03-08,Nữ,Khỏe
33672,4767,John,Chó,Ta,2021-11-04,Nam,Khỏe
33673,26142,Jane,Chó,Ta,2023-03-27,Nam,Khỏe
33674,7118,John,Mèo,Ta,2021-11-21,Nam,Khỏe
33675,9484,John,Chó,Ta,2021-02-08,Nữ,Khỏe
33676,16126,John,Chó,Ta,2023-11-01,Nữ,Khỏe
33677,22553,John,Chó,Ta,2020-06-24,Nữ,Khỏe
33678,24874,John,Chó,Ta,2020-11-27,Nam,Khỏe
33679,11813,Jane,Mèo,Ta,2020-09-20,Nam,Khỏe
33680,6775,Jane,Chó,Ta,2022-11-27,Nữ,Khỏe
33681,18516,Jane,Chó,Ta,2020-10-20,Nữ,Khỏe
33682,20925,John,Chó,Ta,2024-01-29,Nữ,Khỏe
33683,9757,John,Chó,Ta,2024-05-01,Nam,Khỏe
33684,6456,John,Mèo,Ta,2023-01-05,Nam,Khỏe
33685,4342,Jane,Mèo,Ta,2024-05-20,Nữ,Khỏe
33686,17671,John,Mèo,Ta,2020-04-21,Nam,Khỏe
33687,7336,John,Mèo,Ta,2023-08-13,Nam,Khỏe
33688,4590,Jane,Chó,Ta,2023-11-05,Nam,Khỏe
33689,5286,John,Mèo,Ta,2023-07-17,Nam,Khỏe
33690,29237,John,Chó,Ta,2021-03-06,Nữ,Khỏe
33691,9471,Jane,Chó,Ta,2024-07-27,Nữ,Khỏe
33692,11670,John,Chó,Ta,2021-03-26,Nam,Khỏe
33693,20181,John,Mèo,Ta,2023-06-24,Nam,Khỏe
33694,13232,Jane,Chó,Ta,2024-10-22,Nữ,Khỏe
33695,20378,Jane,Chó,Ta,2023-11-13,Nữ,Khỏe
33696,875,John,Mèo,Ta,2020-05-02,Nữ,Khỏe
33697,3615,Jane,Mèo,Ta,2024-09-05,Nam,Khỏe
33698,9613,John,Chó,Ta,2020-07-15,Nam,Khỏe
33699,12730,John,Chó,Ta,2022-11-29,Nữ,Khỏe
33700,19107,John,Chó,Ta,2024-05-30,Nam,Khỏe
33701,8419,Jane,Chó,Ta,2021-07-07,Nữ,Khỏe
33702,19781,John,Chó,Ta,2023-02-03,Nữ,Khỏe
33703,6418,Jane,Mèo,Ta,2020-11-20,Nam,Khỏe
33704,27353,John,Mèo,Ta,2020-08-21,Nam,Khỏe
33705,21917,Jane,Mèo,Ta,2023-10-05,Nữ,Khỏe
33706,3122,John,Chó,Ta,2021-04-20,Nam,Khỏe
33707,24634,John,Chó,Ta,2023-06-30,Nam,Khỏe
33708,25903,Jane,Mèo,Ta,2022-06-23,Nữ,Khỏe
33709,18241,Jane,Chó,Ta,2023-01-08,Nam,Khỏe
33710,29328,John,Mèo,Ta,2021-03-23,Nữ,Khỏe
33711,26419,Jane,Chó,Ta,2020-04-30,Nam,Khỏe
33712,27779,Jane,Chó,Ta,2021-08-05,Nữ,Khỏe
33713,2910,Jane,Mèo,Ta,2020-11-14,Nữ,Khỏe
