MADK,MAGT,MATC,NGAYDANGKY,NGAYHETHAN,SOMUIDATIEM
16936,4,10673,2023-08-30,,3
16937,19,39763,2024-07-07,,1
16938,1,18640,2023-05-10,,1
16939,13,32630,2022-03-27,,3
16940,13,8894,2024-10-16,,1
16941,13,6536,2024-12-02,,3
16942,3,6682,2023-02-15,,5
16943,1,14115,2023-10-19,,1
16944,18,40246,2024-12-06,,2
16945,15,44203,2024-03-11,,5
16946,12,29205,2024-04-16,,0
16947,7,11954,2023-11-06,,4
16948,2,7305,2024-11-11,,0
16949,16,39404,2022-07-03,,0
16950,19,18928,2022-07-18,,5
16951,17,24505,2023-10-01,,3
16952,20,4241,2022-03-07,,5
16953,7,28020,2024-07-26,,5
16954,1,19413,2022-07-24,,1
16955,14,35790,2024-06-07,,2
16956,14,13485,2022-05-24,,2
16957,18,41936,2024-10-09,,3
16958,10,16403,2023-08-09,,4
16959,19,27153,2022-09-23,,0
16960,10,20545,2023-06-15,,3
16961,11,36338,2024-12-13,,1
16962,19,36442,2022-08-26,,3
16963,3,14043,2024-09-06,,4
16964,15,20994,2022-01-18,,2
16965,7,13484,2022-03-05,,2
16966,15,22808,2023-02-23,,3
16967,5,20783,2024-08-23,,2
16968,4,2771,2023-11-21,,4
16969,16,8749,2022-06-23,,1
16970,9,12757,2024-08-09,,1
16971,20,21132,2023-11-01,,5
16972,11,21757,2024-10-31,,4
16973,13,44,2024-06-01,,0
16974,11,25909,2022-07-06,,1
16975,1,24423,2024-10-29,,1
16976,5,43103,2022-06-07,,0
16977,12,7838,2023-10-15,,5
16978,14,30937,2022-01-13,,4
16979,16,24375,2023-12-12,,4
16980,6,43509,2022-08-30,,2
16981,20,36489,2023-04-01,,5
16982,14,43655,2022-05-13,,1
16983,20,8260,2024-11-15,,4
16984,9,21761,2022-05-19,,2
16985,1,3500,2024-10-29,,2
16986,20,10331,2023-01-27,,5
16987,14,13734,2022-10-05,,3
16988,3,9050,2023-11-15,,0
16989,6,26426,2022-05-13,,5
16990,18,1374,2024-10-03,,0
16991,10,42812,2023-11-16,,3
16992,18,42703,2022-07-01,,2
16993,13,8005,2022-03-24,,5
16994,9,21982,2024-01-10,,3
16995,8,39173,2022-10-08,,5
16996,18,15516,2024-12-18,,3
16997,20,29674,2023-09-23,,5
16998,5,36170,2023-12-29,,3
16999,3,8666,2023-10-23,,0
17000,8,27245,2023-01-07,,2
17001,2,44141,2023-05-23,,4
17002,1,1579,2022-07-01,,1
17003,9,43311,2023-09-10,,3
17004,14,13892,2024-09-05,,5
17005,20,43545,2023-01-04,,2
17006,2,15259,2023-07-16,,1
17007,6,18627,2022-12-24,,5
17008,12,62,2023-12-05,,1
17009,12,39837,2022-08-07,,0
17010,15,2766,2023-06-20,,4
17011,15,25882,2023-08-28,,0
17012,13,38928,2022-12-02,,1
17013,8,36147,2022-05-08,,3
17014,2,7623,2024-10-25,,0
17015,19,4445,2023-01-28,,4
17016,16,8084,2022-10-15,,1
17017,7,10645,2023-10-06,,1
17018,5,43287,2022-07-22,,4
17019,2,34678,2024-09-09,,5
17020,1,26850,2023-11-21,,2
17021,6,7129,2024-02-07,,2
17022,2,13903,2022-10-02,,0
17023,11,9391,2022-09-20,,2
17024,18,13879,2022-07-23,,3
17025,3,28573,2023-02-16,,3
17026,7,15225,2023-01-23,,5
17027,6,4410,2022-08-10,,4
17028,18,28020,2023-01-25,,3
17029,19,745,2023-06-15,,5
17030,12,36296,2023-04-11,,2
17031,7,29270,2022-08-20,,1
17032,14,8328,2024-06-06,,5
17033,17,20930,2024-07-17,,0
17034,15,44552,2022-04-10,,0
17035,18,6722,2022-01-27,,1
17036,11,26314,2023-05-06,,5
17037,3,26605,2023-05-19,,0
17038,3,34868,2024-09-07,,3
17039,8,37759,2022-08-05,,0
17040,8,25981,2023-09-10,,2
17041,9,4045,2024-08-05,,3
17042,11,9182,2023-04-23,,5
17043,6,25219,2022-08-15,,0
17044,16,1366,2024-03-08,,3
17045,14,5807,2024-05-03,,0
17046,12,14254,2022-06-18,,4
17047,14,31086,2023-02-12,,5
17048,11,5197,2023-02-16,,0
17049,9,28318,2023-05-14,,3
17050,7,44760,2024-11-03,,4
17051,18,42678,2022-10-30,,0
17052,13,13837,2024-03-03,,4
17053,14,5435,2023-06-01,,1
17054,15,22638,2024-07-10,,3
17055,17,27472,2022-06-28,,2
17056,14,16136,2022-07-07,,4
17057,12,40829,2024-12-03,,4
17058,1,10083,2023-10-28,,0
17059,4,7208,2023-05-02,,0
17060,8,23954,2022-12-13,,5
17061,6,23320,2022-11-13,,5
17062,6,2916,2023-04-24,,1
17063,19,14691,2024-08-31,,2
17064,13,21080,2023-12-09,,3
17065,13,20227,2022-12-15,,1
17066,6,41897,2022-02-18,,0
17067,8,11816,2023-06-02,,1
17068,2,40462,2023-04-16,,1
17069,11,3735,2024-11-07,,5
17070,14,21381,2022-03-28,,4
17071,9,31111,2023-11-09,,2
17072,10,9368,2023-06-01,,1
17073,3,11120,2023-10-22,,2
17074,13,12158,2023-08-24,,3
17075,12,16948,2022-07-26,,2
17076,17,22484,2023-02-15,,5
17077,3,31451,2024-02-27,,1
17078,3,1679,2024-09-10,,4
17079,9,26197,2022-10-22,,2
17080,20,34840,2024-10-23,,1
17081,7,11572,2023-04-21,,5
17082,15,11942,2022-02-24,,1
17083,2,22711,2023-10-28,,5
17084,16,22867,2022-10-24,,5
17085,16,20915,2024-05-13,,4
17086,19,23143,2023-12-04,,0
17087,8,15166,2023-06-04,,1
17088,19,30369,2022-03-31,,1
17089,16,14209,2022-06-10,,1
17090,2,44178,2024-03-16,,1
17091,11,18277,2024-12-15,,0
17092,18,31900,2024-05-09,,2
17093,2,38214,2024-08-06,,5
17094,13,26845,2022-01-21,,0
17095,3,32531,2022-10-14,,1
17096,19,1866,2024-07-26,,2
17097,19,1783,2022-07-10,,4
17098,3,29738,2022-09-03,,2
17099,4,36130,2022-05-12,,1
17100,10,21967,2024-06-13,,0
17101,9,32057,2022-12-26,,0
17102,12,10434,2023-08-30,,4
17103,9,22629,2024-09-21,,1
17104,15,3993,2023-02-21,,2
17105,10,2926,2024-09-25,,5
17106,5,32924,2023-12-12,,2
17107,15,16061,2024-07-14,,4
17108,4,35229,2022-11-11,,1
17109,6,31065,2022-10-31,,4
17110,5,39838,2024-07-06,,1
17111,13,32029,2024-03-29,,5
17112,11,32415,2022-12-20,,5
17113,15,41407,2022-06-05,,4
17114,13,18791,2024-01-29,,0
17115,10,32236,2024-09-23,,3
17116,12,16278,2023-08-19,,4
17117,5,16331,2023-07-21,,4
17118,16,39827,2022-05-17,,5
17119,13,13350,2022-11-13,,3
17120,18,33962,2023-02-02,,1
17121,16,35743,2023-09-01,,3
17122,18,37080,2022-11-28,,4
17123,11,34526,2023-08-24,,1
17124,20,40782,2022-11-16,,2
17125,6,30213,2022-07-17,,4
17126,6,41402,2023-01-13,,0
17127,10,20724,2024-05-05,,2
17128,7,15072,2022-12-16,,5
17129,5,32044,2022-10-20,,5
17130,11,40997,2024-09-07,,0
17131,4,31824,2023-11-30,,0
17132,2,5554,2024-09-26,,2
17133,15,5634,2022-03-21,,1
17134,19,43833,2022-11-03,,2
17135,3,33179,2024-12-15,,1
17136,14,11917,2022-04-06,,1
17137,11,6711,2024-04-02,,0
17138,13,25136,2023-06-24,,2
17139,17,1231,2023-04-29,,5
17140,18,32141,2023-07-03,,0
17141,6,26930,2024-10-02,,4
17142,7,38139,2024-11-01,,0
17143,18,42536,2023-02-03,,1
17144,6,34675,2024-06-08,,3
17145,6,16422,2023-10-15,,2
17146,20,1933,2024-10-01,,4
17147,4,13560,2022-08-18,,3
17148,12,19175,2022-10-14,,2
17149,8,41872,2024-05-02,,4
17150,18,27099,2024-10-10,,3
17151,18,23260,2023-07-13,,0
17152,6,18213,2023-08-29,,5
17153,7,27198,2023-05-14,,4
17154,16,239,2022-08-30,,1
17155,10,12936,2024-06-15,,5
17156,11,19735,2023-11-16,,2
17157,8,24030,2023-06-18,,1
17158,13,18059,2022-11-20,,4
17159,5,24967,2024-02-23,,4
17160,20,12367,2022-06-18,,4
17161,9,19214,2022-04-26,,0
17162,20,24347,2022-02-14,,3
17163,1,8313,2024-06-23,,3
17164,20,33452,2022-06-04,,1
17165,11,14288,2022-12-03,,0
17166,16,32610,2022-04-08,,5
17167,4,12597,2022-06-09,,0
17168,15,21815,2024-05-08,,5
17169,18,720,2024-11-11,,2
17170,6,12000,2023-02-27,,4
17171,13,25322,2024-09-12,,1
17172,14,15357,2024-06-25,,5
17173,5,12923,2022-04-16,,5
17174,19,16262,2022-11-07,,1
17175,16,24066,2023-01-13,,5
17176,4,43842,2022-04-30,,4
17177,10,14300,2024-02-24,,5
17178,20,42528,2023-05-04,,4
17179,1,29350,2023-10-07,,3
17180,9,1771,2022-01-01,,2
17181,5,31635,2023-09-11,,4
17182,13,2373,2022-03-18,,2
17183,3,20847,2022-04-21,,1
17184,17,3977,2023-10-18,,2
17185,16,6757,2023-04-05,,3
17186,1,9945,2022-05-06,,2
17187,3,25175,2022-12-01,,1
17188,2,34532,2022-04-25,,0
17189,9,28811,2022-03-14,,5
17190,11,24742,2024-04-15,,2
17191,16,34893,2022-11-09,,0
17192,11,363,2023-06-14,,2
17193,17,40725,2022-02-20,,5
17194,12,7659,2023-03-18,,5
17195,2,39160,2022-09-06,,2
17196,2,39006,2024-03-03,,5
17197,6,30072,2024-06-19,,0
17198,3,37404,2024-06-13,,0
17199,4,12650,2024-09-11,,4
17200,6,2568,2023-07-27,,2
17201,6,379,2024-02-08,,3
17202,10,42463,2022-08-21,,3
17203,13,14917,2023-11-08,,1
17204,5,8256,2023-08-28,,0
17205,4,30316,2022-09-13,,2
17206,6,11322,2022-12-01,,5
17207,1,18837,2024-02-03,,1
17208,15,10166,2023-05-06,,2
17209,20,16157,2022-08-26,,5
17210,15,9290,2024-11-06,,3
17211,8,38875,2022-04-02,,0
17212,2,33598,2024-12-22,,2
17213,16,7357,2023-02-24,,0
17214,10,32850,2024-03-14,,0
17215,16,16629,2022-04-05,,3
17216,12,7553,2023-09-15,,1
17217,10,6416,2024-09-09,,3
17218,7,19661,2024-10-09,,4
17219,10,37709,2023-03-22,,1
17220,5,36554,2024-04-17,,5
17221,20,24986,2024-02-20,,1
17222,16,23183,2022-08-29,,2
17223,16,36312,2024-01-20,,3
17224,12,14180,2022-12-11,,2
17225,3,28801,2024-04-26,,5
17226,5,40898,2023-07-04,,2
17227,2,23602,2023-07-03,,3
17228,6,9257,2023-10-19,,1
17229,1,35929,2023-04-28,,3
17230,15,29777,2022-06-18,,5
17231,13,33277,2024-11-09,,0
17232,16,20205,2022-08-10,,0
17233,4,7248,2023-08-11,,4
17234,13,770,2022-04-03,,0
17235,2,28961,2024-02-28,,0
17236,6,20119,2023-09-30,,4
17237,9,25010,2022-03-09,,3
17238,12,29367,2024-01-22,,3
17239,5,9321,2023-11-12,,1
17240,16,25745,2022-07-25,,4
17241,9,43225,2022-07-23,,5
17242,18,36765,2022-08-25,,5
17243,14,32667,2022-05-04,,4
17244,14,41405,2022-06-13,,0
17245,18,40134,2022-11-22,,5
17246,17,17817,2023-02-26,,4
17247,7,13674,2023-04-06,,2
17248,17,19211,2022-12-10,,4
17249,10,41393,2022-01-26,,1
17250,8,20510,2022-03-26,,3
17251,12,19488,2022-09-11,,0
17252,5,24603,2023-05-02,,1
17253,16,20340,2023-07-28,,3
17254,2,9021,2024-07-17,,2
17255,17,15642,2024-12-12,,4
17256,9,41601,2023-01-29,,2
17257,8,2325,2022-08-05,,3
17258,6,40862,2024-02-20,,0
17259,7,2857,2022-01-21,,3
17260,5,24789,2022-02-22,,5
17261,18,36642,2024-09-24,,1
17262,6,7186,2022-04-10,,5
17263,11,20356,2023-05-07,,3
17264,10,10637,2022-10-31,,3
17265,1,4544,2023-11-03,,5
17266,19,30049,2023-01-07,,5
17267,12,29131,2024-01-17,,2
17268,4,42479,2023-12-13,,3
17269,19,15421,2022-12-19,,2
17270,12,37991,2023-01-02,,4
17271,17,17450,2022-04-17,,2
17272,12,5160,2023-08-10,,1
17273,20,17700,2023-06-03,,1
17274,18,38912,2024-05-15,,2
17275,15,40022,2024-09-28,,1
17276,16,22736,2024-08-29,,2
17277,14,19620,2023-11-10,,4
17278,12,31251,2024-10-11,,2
17279,17,14289,2024-09-10,,5
17280,13,3345,2024-05-24,,3
17281,10,9579,2024-02-29,,4
17282,14,28070,2024-01-25,,3
17283,13,38148,2024-09-12,,2
17284,16,42988,2024-05-15,,3
17285,2,27071,2023-08-18,,2
17286,5,1552,2022-08-04,,4
17287,15,20541,2022-09-10,,4
17288,19,14832,2024-05-08,,3
17289,14,20765,2024-08-13,,3
17290,20,44559,2023-06-04,,3
17291,10,11010,2022-05-08,,0
17292,14,19999,2024-07-11,,3
17293,4,2565,2023-05-18,,2
17294,15,44752,2024-09-27,,2
17295,8,31435,2023-04-10,,2
17296,4,28684,2023-12-24,,3
17297,12,11558,2023-06-14,,0
17298,12,27688,2022-04-29,,0
17299,5,15841,2024-02-01,,3
17300,16,16369,2024-05-19,,2
17301,6,19246,2022-01-19,,0
17302,10,27580,2024-09-17,,4
17303,15,14869,2024-09-05,,0
17304,19,14584,2022-12-03,,0
17305,12,22203,2022-06-12,,1
17306,20,18726,2022-05-15,,5
17307,18,26959,2024-02-22,,1
17308,4,22717,2024-03-10,,4
17309,10,9759,2022-07-07,,2
17310,1,35865,2022-07-31,,2
17311,6,16136,2024-01-09,,2
17312,7,15181,2022-01-19,,5
17313,1,39109,2024-08-28,,5
17314,11,25898,2024-02-22,,2
17315,20,299,2024-06-09,,2
17316,16,26133,2022-09-07,,2
17317,19,10858,2024-01-28,,0
17318,9,27323,2024-06-13,,2
17319,7,18683,2024-10-14,,3
17320,10,16057,2024-04-17,,0
17321,18,29371,2024-09-24,,1
17322,11,32735,2022-08-11,,3
17323,12,13182,2024-06-19,,0
17324,19,18824,2024-11-15,,2
17325,10,36127,2023-05-29,,5
17326,5,42937,2022-07-25,,5
17327,17,27214,2022-11-28,,1
17328,1,10046,2022-07-27,,0
17329,9,6819,2024-09-09,,1
17330,8,9704,2023-03-07,,5
17331,16,23738,2023-07-08,,3
17332,8,24110,2024-04-18,,4
17333,13,44330,2024-04-25,,3
17334,12,38576,2022-08-30,,5
17335,3,1002,2023-11-12,,4
17336,13,6526,2022-01-12,,4
17337,1,2994,2024-06-20,,1
17338,10,37189,2024-07-17,,4
17339,1,35975,2023-12-31,,0
17340,12,3441,2024-07-22,,0
17341,14,23685,2024-06-13,,3
17342,3,30482,2022-01-16,,5
17343,16,5474,2022-06-08,,5
17344,4,15527,2023-05-17,,1
17345,14,15378,2024-06-04,,0
17346,18,32795,2023-10-27,,4
17347,17,42081,2023-04-26,,1
17348,3,38405,2023-10-26,,4
17349,6,24064,2023-11-11,,5
17350,1,13869,2024-11-23,,5
17351,6,35717,2024-06-22,,4
17352,1,18070,2023-07-20,,0
17353,4,16869,2022-12-16,,4
17354,9,24788,2024-11-09,,4
17355,4,44016,2024-07-12,,2
17356,16,8931,2023-01-26,,2
17357,15,26199,2022-08-05,,5
17358,2,6863,2022-02-03,,0
17359,16,19204,2024-05-06,,5
17360,9,36188,2023-08-10,,0
17361,20,24299,2024-12-16,,5
17362,5,32328,2024-05-03,,1
17363,6,23896,2023-12-07,,3
17364,9,2032,2024-08-15,,3
17365,6,38187,2023-05-18,,3
17366,9,9506,2023-07-12,,5
17367,10,3390,2023-03-21,,2
17368,4,29581,2024-11-07,,4
17369,17,19627,2024-04-15,,5
17370,17,15567,2023-12-26,,0
17371,7,4622,2024-09-11,,2
17372,7,22058,2023-01-28,,0
17373,19,41174,2022-08-07,,2
17374,2,20936,2024-03-20,,4
17375,8,43103,2022-11-10,,0
17376,16,41333,2022-10-28,,3
17377,15,30787,2024-09-03,,3
17378,18,10025,2023-05-08,,1
17379,14,25235,2024-03-20,,4
17380,14,15089,2023-08-08,,4
17381,20,3381,2023-12-15,,4
17382,18,18810,2024-03-13,,5
17383,15,6730,2022-08-21,,5
17384,20,3308,2024-01-28,,5
17385,6,36990,2023-09-22,,1
17386,20,36948,2022-07-08,,2
17387,19,19835,2024-05-09,,5
17388,11,41496,2022-06-01,,3
17389,7,2324,2024-12-14,,4
17390,19,43642,2022-09-01,,4
17391,1,6489,2024-05-19,,4
17392,2,31125,2024-01-12,,3
17393,8,23229,2023-04-04,,0
17394,20,1784,2023-02-01,,3
17395,18,24029,2024-07-31,,2
17396,16,4242,2023-12-06,,3
17397,15,12298,2022-11-19,,4
17398,13,13636,2023-07-14,,5
17399,1,44408,2023-10-03,,3
17400,15,11836,2023-09-01,,3
17401,18,37830,2023-11-12,,4
17402,18,24081,2022-06-10,,2
17403,20,5747,2023-06-06,,4
17404,2,1181,2023-08-07,,4
17405,1,44714,2024-05-15,,1
17406,10,6810,2023-02-08,,4
17407,11,36957,2024-09-13,,1
17408,3,40548,2023-10-20,,4
17409,19,33603,2022-12-16,,3
17410,8,38293,2023-02-14,,2
17411,18,27856,2023-03-06,,5
17412,7,9268,2022-03-02,,2
17413,16,13696,2022-11-13,,2
17414,3,35489,2022-02-13,,5
17415,11,30309,2024-02-08,,1
17416,13,6800,2024-06-29,,1
17417,2,1191,2023-05-08,,3
17418,16,24076,2022-07-16,,0
17419,6,27358,2023-07-23,,3
17420,20,43650,2022-10-04,,0
17421,17,16848,2024-05-19,,5
17422,4,42005,2022-12-12,,4
17423,10,22411,2023-03-09,,4
17424,14,17999,2024-08-24,,1
17425,10,42596,2023-07-15,,0
17426,19,32961,2023-12-27,,0
17427,3,31465,2022-12-15,,2
17428,5,8418,2024-02-15,,4
17429,14,39119,2022-12-15,,2
17430,9,2392,2023-02-24,,4
17431,14,37538,2024-04-17,,1
17432,7,13088,2023-07-05,,0
17433,1,15788,2024-09-05,,0
17434,5,7044,2023-09-27,,1
17435,8,17375,2023-01-16,,2
17436,14,6790,2024-11-15,,2
17437,3,41042,2024-08-20,,1
17438,12,30371,2023-11-21,,0
17439,13,35703,2024-02-25,,0
17440,18,13848,2023-10-07,,1
17441,5,19735,2022-06-26,,2
17442,4,42643,2022-10-28,,0
17443,6,1437,2022-07-02,,4
17444,15,13106,2023-08-14,,1
17445,3,13689,2024-09-23,,3
17446,20,33159,2023-04-22,,2
17447,15,36695,2023-12-13,,4
17448,5,10764,2023-03-27,,3
17449,20,26060,2024-05-27,,0
17450,17,1332,2022-04-18,,1
17451,12,11335,2023-08-10,,4
17452,8,15533,2024-10-13,,1
17453,10,17243,2022-12-13,,4
17454,8,1197,2023-03-13,,4
17455,7,36422,2022-07-28,,4
17456,11,16556,2024-12-19,,1
17457,4,3565,2023-05-30,,4
17458,15,33989,2022-04-18,,1
17459,6,16740,2024-01-29,,4
17460,3,1323,2024-12-02,,1
17461,2,37710,2023-02-01,,5
17462,10,19187,2023-05-12,,5
17463,16,36820,2022-03-28,,5
17464,15,16524,2024-01-14,,0
17465,17,40106,2023-08-10,,0
17466,14,12352,2024-04-07,,1
17467,18,34839,2022-08-19,,2
17468,18,16320,2022-02-14,,4
17469,5,40037,2023-10-12,,4
17470,19,36297,2023-10-28,,2
17471,13,6245,2022-08-06,,4
17472,14,14886,2023-03-19,,2
17473,18,2821,2024-03-28,,1
17474,20,17662,2022-12-06,,3
17475,8,34172,2024-11-17,,1
17476,17,37478,2023-10-11,,2
17477,5,41261,2024-04-08,,2
17478,19,10280,2022-07-20,,1
17479,6,31586,2022-01-25,,2
17480,7,30872,2022-06-05,,5
17481,19,13127,2022-02-24,,0
17482,15,30033,2023-10-08,,0
17483,12,40020,2023-02-03,,4
17484,1,23299,2024-10-08,,0
17485,17,41125,2022-05-24,,1
17486,19,4926,2023-10-24,,5
17487,17,36451,2022-03-21,,3
17488,14,22629,2023-11-30,,0
17489,2,16833,2022-03-31,,4
17490,16,17371,2022-10-04,,3
17491,5,41935,2023-04-03,,1
17492,13,44005,2023-12-21,,4
17493,12,30346,2022-03-24,,2
17494,16,109,2024-08-16,,3
17495,14,7237,2022-12-10,,5
17496,9,19089,2023-02-15,,1
17497,2,29013,2024-09-23,,5
17498,14,22789,2023-04-30,,1
17499,17,31717,2024-08-28,,1
17500,5,36877,2023-05-10,,2
17501,15,39812,2023-01-08,,3
17502,6,30656,2022-08-16,,1
17503,19,8753,2022-05-02,,1
17504,7,20007,2022-06-17,,3
17505,6,7018,2024-12-27,,1
17506,4,10623,2023-09-21,,3
17507,4,31887,2022-10-18,,0
17508,18,32846,2022-09-11,,2
17509,11,37539,2024-12-20,,3
17510,2,18471,2023-10-03,,5
17511,9,37729,2024-06-16,,1
17512,15,37080,2023-04-24,,1
17513,2,32684,2024-07-10,,3
17514,1,12497,2024-04-12,,4
17515,16,14337,2022-06-09,,4
17516,18,43155,2022-06-19,,3
17517,17,11965,2023-11-26,,1
17518,11,24890,2023-08-03,,0
17519,12,14052,2022-03-16,,0
17520,2,24679,2023-03-04,,1
17521,17,31106,2023-12-31,,5
17522,11,42393,2023-11-08,,5
17523,20,8174,2024-11-22,,3
17524,8,3099,2024-11-25,,0
17525,3,26798,2023-06-20,,4
17526,4,42561,2023-01-23,,4
17527,13,19150,2022-01-21,,2
17528,6,41814,2022-04-29,,3
17529,3,14969,2023-07-07,,2
17530,20,38836,2024-09-09,,1
17531,17,15102,2022-10-14,,4
17532,7,26591,2024-09-11,,0
17533,10,20228,2022-12-24,,3
17534,11,37320,2024-04-05,,5
17535,20,2987,2024-12-18,,5
17536,1,26065,2024-03-21,,1
17537,6,36379,2022-03-16,,2
17538,3,16890,2022-04-24,,5
17539,14,40895,2022-05-23,,1
17540,6,44947,2022-08-30,,0
17541,17,22498,2023-06-17,,0
17542,13,38957,2023-12-30,,1
17543,8,7787,2023-07-09,,5
17544,6,32170,2022-09-11,,2
17545,10,43303,2024-10-02,,5
17546,6,6258,2022-10-18,,4
17547,18,39423,2023-07-09,,4
17548,15,4500,2022-05-11,,1
17549,16,6590,2023-09-18,,4
17550,5,25561,2022-12-02,,0
17551,10,16168,2023-04-01,,0
17552,3,28804,2023-08-04,,4
17553,6,8249,2023-05-15,,2
17554,2,2448,2024-11-04,,1
17555,19,17725,2024-01-10,,0
17556,13,4013,2023-01-08,,0
17557,1,25152,2022-08-10,,5
17558,10,35445,2024-10-02,,1
17559,6,32686,2023-05-06,,1
17560,13,41389,2022-12-24,,2
17561,12,10668,2024-02-04,,3
17562,4,16118,2023-04-14,,0
17563,13,8224,2024-07-20,,2
17564,17,21142,2023-09-17,,1
17565,10,35732,2023-01-31,,4
17566,13,12327,2022-02-07,,0
17567,5,11546,2022-10-14,,1
17568,14,32879,2024-04-29,,0
17569,16,21939,2022-06-19,,5
17570,11,5042,2024-12-30,,0
17571,8,35028,2024-01-16,,1
17572,20,44598,2024-10-24,,2
17573,13,41303,2022-07-10,,2
17574,1,28188,2023-03-10,,1
17575,2,16446,2023-05-19,,2
17576,15,41689,2022-03-18,,3
17577,8,32565,2023-06-13,,3
17578,18,16305,2023-07-16,,0
17579,15,15964,2024-06-10,,5
17580,15,23245,2022-03-03,,4
17581,9,17193,2022-07-23,,0
17582,15,7156,2024-10-30,,4
17583,15,20382,2024-06-13,,1
17584,12,2277,2023-04-28,,2
17585,20,44585,2023-05-20,,2
17586,10,8284,2023-11-26,,2
17587,13,2455,2023-04-03,,2
17588,19,4580,2022-01-09,,1
17589,4,27688,2022-07-31,,1
17590,13,42199,2022-02-04,,5
17591,12,28875,2022-08-05,,0
17592,17,17151,2022-08-22,,3
17593,19,20806,2024-03-30,,5
17594,20,28912,2024-09-01,,2
17595,7,38529,2022-08-27,,3
17596,18,9122,2023-06-27,,4
17597,19,32520,2024-02-26,,3
17598,20,6779,2024-02-27,,3
17599,14,8998,2022-03-07,,4
17600,7,1002,2022-11-09,,2
17601,3,23262,2022-07-26,,3
17602,18,21638,2023-07-03,,2
17603,4,12740,2023-02-17,,5
17604,6,44544,2022-07-01,,3
17605,19,34098,2024-09-24,,1
17606,11,22279,2024-03-30,,0
17607,5,41678,2023-01-27,,0
17608,9,40499,2023-01-26,,4
17609,2,32781,2023-12-01,,2
17610,6,34480,2023-06-30,,1
17611,19,33875,2023-11-17,,5
17612,18,13117,2024-09-29,,0
17613,9,27328,2023-08-23,,4
17614,20,12442,2024-09-28,,5
17615,18,3682,2024-10-17,,0
17616,20,32150,2023-09-15,,5
17617,2,39095,2023-01-02,,2
17618,9,11254,2023-05-31,,0
17619,13,37527,2023-10-22,,3
17620,10,30251,2024-04-23,,2
17621,20,40004,2022-09-13,,5
17622,18,41532,2023-03-28,,0
17623,6,30251,2022-06-07,,1
17624,9,819,2022-05-16,,4
17625,15,22357,2023-11-16,,0
17626,7,5717,2023-08-22,,4
17627,7,3884,2022-12-15,,0
17628,10,4654,2022-06-01,,0
17629,9,2400,2022-06-11,,5
17630,12,868,2024-05-05,,3
17631,6,6738,2024-06-05,,0
17632,7,36535,2022-02-23,,1
17633,4,23211,2022-11-12,,5
17634,19,18251,2023-11-15,,5
17635,20,33254,2024-07-30,,2
17636,8,19121,2023-09-19,,2
17637,4,36763,2024-12-30,,2
17638,13,2957,2022-09-21,,2
17639,20,2654,2023-11-22,,2
17640,1,19719,2022-03-27,,5
17641,9,35226,2022-08-07,,4
17642,18,2759,2024-07-22,,3
17643,4,26917,2022-12-19,,3
17644,19,10658,2023-01-01,,5
17645,8,41841,2023-09-11,,1
17646,11,13429,2022-04-15,,1
17647,19,35793,2024-01-04,,4
17648,20,41117,2023-05-31,,2
17649,8,20386,2023-12-18,,4
17650,12,30516,2024-08-03,,1
17651,4,43477,2023-08-11,,1
17652,16,44106,2023-12-29,,5
17653,10,18632,2023-10-02,,0
17654,4,10966,2024-05-04,,4
17655,1,35545,2024-06-12,,0
17656,19,6617,2023-09-03,,2
17657,16,10988,2024-04-01,,0
17658,2,30259,2023-12-03,,2
17659,19,8243,2022-10-25,,2
17660,3,20636,2024-06-09,,3
17661,11,34202,2022-07-23,,3
17662,8,13254,2022-09-25,,2
17663,1,28006,2022-05-19,,5
17664,8,384,2023-12-21,,2
17665,1,13775,2024-01-10,,1
17666,19,13642,2022-11-29,,5
17667,5,3022,2023-10-02,,2
17668,10,31481,2022-07-24,,5
17669,5,32738,2024-02-21,,4
17670,4,3700,2024-07-26,,5
17671,2,20541,2024-02-13,,5
17672,14,38015,2022-01-05,,0
17673,10,38367,2024-01-29,,1
17674,4,42294,2024-06-12,,5
17675,9,22273,2023-07-03,,3
17676,9,14184,2022-03-05,,3
17677,2,36429,2024-05-11,,5
17678,1,33532,2024-08-21,,4
17679,8,17677,2024-01-17,,2
17680,19,1292,2022-04-08,,1
17681,14,33692,2022-03-02,,0
17682,18,17100,2024-11-20,,2
17683,11,26933,2023-05-16,,5
17684,15,29301,2022-10-03,,0
17685,5,6730,2022-03-10,,1
17686,10,37022,2024-02-16,,1
17687,17,11501,2023-12-21,,5
17688,3,7430,2023-09-03,,5
17689,7,44431,2024-12-07,,2
17690,11,10677,2024-11-02,,4
17691,11,41531,2024-05-23,,1
17692,4,33040,2023-09-22,,2
17693,3,30150,2024-01-06,,0
17694,5,9552,2023-08-06,,1
17695,16,28605,2023-12-04,,0
17696,11,8858,2022-07-27,,4
17697,13,44540,2023-06-12,,5
17698,1,3670,2022-03-01,,1
17699,16,13670,2023-04-14,,0
17700,18,33806,2022-09-24,,2
17701,6,14383,2024-08-12,,4
17702,16,26843,2023-04-28,,3
17703,5,37791,2023-08-30,,0
17704,20,43667,2024-05-11,,3
17705,8,28857,2023-08-27,,1
17706,9,44151,2023-09-11,,4
17707,2,39657,2024-04-19,,2
17708,14,9421,2022-04-28,,0
17709,5,44460,2022-05-21,,1
17710,12,3147,2024-01-30,,5
17711,7,9580,2024-09-02,,0
