MADG,MATK,DIEMDG,THAIDONV,MUCDOHAILONG,BINHLUAN
90415,10354,8,2,2,Dịch vụ tốt
90416,20198,3,6,5,Dịch vụ tốt
90417,25221,10,2,9,Dịch vụ tốt
90418,18811,8,5,1,Dịch vụ tốt
90419,9096,7,4,1,Dịch vụ tốt
90420,2904,9,8,7,Dịch vụ tốt
90421,8769,8,10,4,Dịch vụ tốt
90422,1599,8,3,3,Dịch vụ tốt
90423,10366,2,3,5,Dịch vụ tốt
90424,11480,1,4,3,Dịch vụ tốt
90425,19064,6,8,10,Dịch vụ tốt
90426,18975,5,2,7,Dịch vụ tốt
90427,24108,8,10,2,Dịch vụ tốt
90428,4811,8,2,2,Dịch vụ tốt
90429,26440,4,5,8,Dịch vụ tốt
90430,17684,1,5,9,Dịch vụ tốt
90431,708,6,8,3,Dịch vụ tốt
90432,20286,5,7,10,Dịch vụ tốt
90433,12509,5,1,2,Dịch vụ tốt
90434,3764,8,8,4,Dịch vụ tốt
90435,28411,8,7,10,Dịch vụ tốt
90436,6020,6,7,4,Dịch vụ tốt
90437,7017,5,8,6,Dịch vụ tốt
90438,590,1,4,4,Dịch vụ tốt
90439,23936,4,10,3,Dịch vụ tốt
90440,12104,3,3,9,Dịch vụ tốt
90441,9220,7,2,4,Dịch vụ tốt
90442,29900,1,10,4,Dịch vụ tốt
90443,25548,9,3,8,Dịch vụ tốt
90444,18744,9,3,1,Dịch vụ tốt
90445,11929,8,9,9,Dịch vụ tốt
90446,21831,10,8,3,Dịch vụ tốt
90447,22923,10,9,6,Dịch vụ tốt
90448,5453,4,9,10,Dịch vụ tốt
90449,11832,10,3,6,Dịch vụ tốt
90450,25074,3,2,10,Dịch vụ tốt
90451,4121,8,4,7,Dịch vụ tốt
90452,10749,9,1,2,Dịch vụ tốt
90453,371,10,3,2,Dịch vụ tốt
90454,28059,10,2,5,Dịch vụ tốt
90455,12403,1,2,2,Dịch vụ tốt
90456,19570,3,7,1,Dịch vụ tốt
90457,23723,10,2,5,Dịch vụ tốt
90458,14563,8,1,3,Dịch vụ tốt
90459,25905,7,3,10,Dịch vụ tốt
90460,21196,5,8,9,Dịch vụ tốt
90461,3897,5,10,8,Dịch vụ tốt
90462,5840,1,5,6,Dịch vụ tốt
90463,29254,8,6,6,Dịch vụ tốt
90464,28780,3,5,3,Dịch vụ tốt
90465,20359,4,9,3,Dịch vụ tốt
90466,2876,2,4,2,Dịch vụ tốt
90467,1414,5,7,5,Dịch vụ tốt
90468,21218,1,6,3,Dịch vụ tốt
90469,3073,9,7,3,Dịch vụ tốt
90470,22834,3,9,6,Dịch vụ tốt
90471,19943,4,1,8,Dịch vụ tốt
90472,3695,10,3,1,Dịch vụ tốt
90473,16781,1,5,3,Dịch vụ tốt
90474,16270,4,6,7,Dịch vụ tốt
90475,28774,8,2,4,Dịch vụ tốt
90476,21863,8,9,8,Dịch vụ tốt
90477,17213,3,6,8,Dịch vụ tốt
90478,11452,8,7,10,Dịch vụ tốt
90479,8838,6,5,4,Dịch vụ tốt
90480,26802,8,5,7,Dịch vụ tốt
90481,17059,2,3,9,Dịch vụ tốt
90482,23391,7,5,1,Dịch vụ tốt
90483,19297,9,2,3,Dịch vụ tốt
90484,20101,10,7,4,Dịch vụ tốt
90485,15344,7,2,5,Dịch vụ tốt
90486,19325,6,10,8,Dịch vụ tốt
90487,24403,2,8,10,Dịch vụ tốt
90488,17764,10,9,1,Dịch vụ tốt
90489,26096,2,1,10,Dịch vụ tốt
90490,29955,7,5,4,Dịch vụ tốt
90491,25591,8,10,3,Dịch vụ tốt
90492,25127,7,10,9,Dịch vụ tốt
90493,26615,4,2,4,Dịch vụ tốt
90494,29909,5,8,3,Dịch vụ tốt
90495,6929,9,4,6,Dịch vụ tốt
90496,2546,2,10,3,Dịch vụ tốt
90497,29523,8,2,9,Dịch vụ tốt
90498,28063,9,5,7,Dịch vụ tốt
90499,1927,3,8,7,Dịch vụ tốt
90500,4677,5,1,6,Dịch vụ tốt
90501,486,1,5,2,Dịch vụ tốt
90502,22111,8,9,8,Dịch vụ tốt
90503,7344,6,3,7,Dịch vụ tốt
90504,18120,2,9,1,Dịch vụ tốt
90505,360,1,1,10,Dịch vụ tốt
90506,29447,3,10,7,Dịch vụ tốt
90507,21077,1,10,2,Dịch vụ tốt
90508,24328,3,6,9,Dịch vụ tốt
90509,8557,5,2,2,Dịch vụ tốt
90510,667,5,10,10,Dịch vụ tốt
90511,19440,9,3,9,Dịch vụ tốt
90512,29749,5,10,4,Dịch vụ tốt
90513,24241,5,2,10,Dịch vụ tốt
90514,4575,4,5,8,Dịch vụ tốt
90515,18289,8,3,4,Dịch vụ tốt
90516,3745,3,10,7,Dịch vụ tốt
90517,18254,4,9,4,Dịch vụ tốt
90518,2398,5,7,7,Dịch vụ tốt
90519,28930,3,10,10,Dịch vụ tốt
90520,12297,10,2,3,Dịch vụ tốt
90521,17549,8,6,1,Dịch vụ tốt
90522,11586,2,3,3,Dịch vụ tốt
90523,17227,4,5,8,Dịch vụ tốt
90524,15439,2,8,1,Dịch vụ tốt
90525,1157,2,1,4,Dịch vụ tốt
90526,15829,5,2,6,Dịch vụ tốt
90527,22997,9,1,6,Dịch vụ tốt
90528,23933,3,6,4,Dịch vụ tốt
90529,857,4,10,8,Dịch vụ tốt
90530,26994,1,10,3,Dịch vụ tốt
90531,12253,2,7,10,Dịch vụ tốt
90532,24096,4,4,10,Dịch vụ tốt
90533,23876,4,10,3,Dịch vụ tốt
90534,11826,1,2,6,Dịch vụ tốt
90535,19359,1,8,3,Dịch vụ tốt
90536,16811,1,8,2,Dịch vụ tốt
90537,17910,10,5,4,Dịch vụ tốt
90538,22284,1,5,1,Dịch vụ tốt
90539,27698,1,6,4,Dịch vụ tốt
90540,9848,8,6,7,Dịch vụ tốt
90541,24116,6,9,6,Dịch vụ tốt
90542,20351,7,6,6,Dịch vụ tốt
90543,14113,5,8,8,Dịch vụ tốt
90544,11284,8,5,1,Dịch vụ tốt
90545,3579,2,2,2,Dịch vụ tốt
90546,16573,8,3,9,Dịch vụ tốt
90547,22788,7,3,7,Dịch vụ tốt
90548,14950,4,5,4,Dịch vụ tốt
90549,25234,5,3,6,Dịch vụ tốt
90550,6998,1,3,5,Dịch vụ tốt
90551,28664,6,4,4,Dịch vụ tốt
90552,18330,2,1,6,Dịch vụ tốt
90553,11970,1,9,3,Dịch vụ tốt
90554,12632,7,10,5,Dịch vụ tốt
90555,4293,7,1,3,Dịch vụ tốt
90556,5551,1,3,5,Dịch vụ tốt
90557,9979,5,1,1,Dịch vụ tốt
90558,4378,2,2,7,Dịch vụ tốt
90559,22529,6,4,8,Dịch vụ tốt
90560,19543,7,7,5,Dịch vụ tốt
90561,20456,8,7,7,Dịch vụ tốt
90562,16342,8,8,2,Dịch vụ tốt
90563,12287,5,3,7,Dịch vụ tốt
90564,17337,6,3,4,Dịch vụ tốt
90565,20679,1,5,9,Dịch vụ tốt
90566,1780,7,3,8,Dịch vụ tốt
90567,11457,6,5,9,Dịch vụ tốt
90568,21344,1,2,2,Dịch vụ tốt
90569,2487,3,3,7,Dịch vụ tốt
90570,27992,4,3,9,Dịch vụ tốt
90571,3494,3,8,6,Dịch vụ tốt
90572,22972,10,5,6,Dịch vụ tốt
90573,26864,9,2,4,Dịch vụ tốt
90574,22793,9,10,7,Dịch vụ tốt
90575,15361,4,8,4,Dịch vụ tốt
90576,13487,2,5,9,Dịch vụ tốt
90577,8395,1,9,10,Dịch vụ tốt
90578,12713,1,1,6,Dịch vụ tốt
90579,25304,8,9,2,Dịch vụ tốt
90580,841,3,2,3,Dịch vụ tốt
90581,10468,3,3,7,Dịch vụ tốt
90582,19699,2,1,2,Dịch vụ tốt
90583,19236,9,6,3,Dịch vụ tốt
90584,23899,7,5,10,Dịch vụ tốt
90585,4451,10,5,10,Dịch vụ tốt
90586,5428,10,5,4,Dịch vụ tốt
90587,18061,9,7,3,Dịch vụ tốt
90588,598,5,4,9,Dịch vụ tốt
90589,16558,2,10,2,Dịch vụ tốt
90590,28076,8,6,3,Dịch vụ tốt
90591,23845,6,4,5,Dịch vụ tốt
90592,29147,7,8,9,Dịch vụ tốt
90593,12477,7,1,6,Dịch vụ tốt
90594,27585,4,9,10,Dịch vụ tốt
90595,14227,1,5,10,Dịch vụ tốt
90596,20739,1,9,1,Dịch vụ tốt
90597,22806,3,7,6,Dịch vụ tốt
90598,9529,8,1,8,Dịch vụ tốt
90599,13217,7,10,5,Dịch vụ tốt
90600,13878,5,3,2,Dịch vụ tốt
90601,15475,1,3,6,Dịch vụ tốt
90602,19096,2,8,5,Dịch vụ tốt
90603,19919,10,4,4,Dịch vụ tốt
90604,23530,7,6,4,Dịch vụ tốt
90605,7785,7,3,9,Dịch vụ tốt
90606,15963,7,9,3,Dịch vụ tốt
90607,13874,3,2,10,Dịch vụ tốt
90608,24861,2,4,1,Dịch vụ tốt
90609,1204,10,2,4,Dịch vụ tốt
90610,9460,1,9,7,Dịch vụ tốt
90611,20880,10,2,5,Dịch vụ tốt
90612,20918,8,7,8,Dịch vụ tốt
90613,20168,6,2,8,Dịch vụ tốt
90614,14997,10,9,1,Dịch vụ tốt
90615,21601,5,3,1,Dịch vụ tốt
90616,26774,7,9,2,Dịch vụ tốt
90617,6921,10,2,3,Dịch vụ tốt
90618,28909,10,2,1,Dịch vụ tốt
90619,5480,2,4,10,Dịch vụ tốt
90620,21777,4,3,10,Dịch vụ tốt
90621,3544,5,7,5,Dịch vụ tốt
90622,29027,10,1,8,Dịch vụ tốt
90623,21964,5,8,10,Dịch vụ tốt
90624,12166,7,5,4,Dịch vụ tốt
90625,14246,3,4,2,Dịch vụ tốt
90626,3378,6,3,10,Dịch vụ tốt
90627,3152,6,8,7,Dịch vụ tốt
90628,10133,3,1,8,Dịch vụ tốt
90629,26220,3,9,10,Dịch vụ tốt
90630,27779,8,4,7,Dịch vụ tốt
90631,9059,8,5,2,Dịch vụ tốt
90632,18540,7,6,4,Dịch vụ tốt
90633,18234,10,5,7,Dịch vụ tốt
90634,20722,7,2,6,Dịch vụ tốt
90635,17572,7,8,1,Dịch vụ tốt
90636,26484,3,9,8,Dịch vụ tốt
90637,15888,3,10,1,Dịch vụ tốt
90638,11790,4,10,1,Dịch vụ tốt
90639,26270,8,2,3,Dịch vụ tốt
90640,15830,3,1,10,Dịch vụ tốt
90641,2191,9,2,9,Dịch vụ tốt
90642,21022,6,4,9,Dịch vụ tốt
90643,22497,5,7,10,Dịch vụ tốt
90644,4871,10,1,2,Dịch vụ tốt
90645,18465,10,2,7,Dịch vụ tốt
90646,867,1,3,3,Dịch vụ tốt
90647,18445,1,3,4,Dịch vụ tốt
90648,11978,5,10,3,Dịch vụ tốt
90649,16663,2,10,8,Dịch vụ tốt
90650,12858,5,1,10,Dịch vụ tốt
90651,1437,4,7,5,Dịch vụ tốt
90652,20485,3,4,2,Dịch vụ tốt
90653,14073,8,7,4,Dịch vụ tốt
90654,17377,4,7,6,Dịch vụ tốt
90655,28322,3,6,7,Dịch vụ tốt
90656,20343,3,2,2,Dịch vụ tốt
90657,7200,4,9,5,Dịch vụ tốt
90658,1981,9,9,10,Dịch vụ tốt
90659,16456,3,3,10,Dịch vụ tốt
90660,3521,10,7,8,Dịch vụ tốt
90661,19109,5,10,2,Dịch vụ tốt
90662,14533,6,4,9,Dịch vụ tốt
90663,13191,1,5,3,Dịch vụ tốt
90664,7459,8,10,7,Dịch vụ tốt
90665,12844,7,6,7,Dịch vụ tốt
90666,16791,2,8,4,Dịch vụ tốt
90667,3360,4,8,6,Dịch vụ tốt
90668,9239,6,4,6,Dịch vụ tốt
90669,10358,1,8,9,Dịch vụ tốt
90670,1528,8,4,7,Dịch vụ tốt
90671,19610,6,1,8,Dịch vụ tốt
90672,22168,7,8,7,Dịch vụ tốt
90673,29539,4,5,10,Dịch vụ tốt
90674,28126,8,1,1,Dịch vụ tốt
90675,12799,2,1,10,Dịch vụ tốt
90676,23154,4,2,2,Dịch vụ tốt
90677,28201,7,5,8,Dịch vụ tốt
90678,29437,3,10,7,Dịch vụ tốt
90679,5808,5,2,7,Dịch vụ tốt
90680,18038,8,5,2,Dịch vụ tốt
90681,1328,5,7,2,Dịch vụ tốt
90682,19308,10,6,7,Dịch vụ tốt
90683,24878,10,8,9,Dịch vụ tốt
90684,17842,9,1,5,Dịch vụ tốt
90685,3972,10,3,7,Dịch vụ tốt
90686,16544,1,10,8,Dịch vụ tốt
90687,3436,2,1,6,Dịch vụ tốt
90688,16940,9,1,1,Dịch vụ tốt
90689,19453,7,7,3,Dịch vụ tốt
90690,23669,3,10,10,Dịch vụ tốt
90691,9465,7,8,2,Dịch vụ tốt
90692,21372,9,7,3,Dịch vụ tốt
90693,24547,2,1,3,Dịch vụ tốt
90694,4078,9,5,9,Dịch vụ tốt
90695,8795,2,3,2,Dịch vụ tốt
90696,4295,6,6,3,Dịch vụ tốt
90697,7707,10,10,1,Dịch vụ tốt
90698,12578,8,1,5,Dịch vụ tốt
90699,14890,6,4,10,Dịch vụ tốt
90700,3343,3,5,8,Dịch vụ tốt
90701,6491,2,5,9,Dịch vụ tốt
90702,18542,3,9,8,Dịch vụ tốt
90703,5370,10,1,9,Dịch vụ tốt
90704,20716,2,5,9,Dịch vụ tốt
90705,28403,8,1,9,Dịch vụ tốt
90706,24077,7,3,4,Dịch vụ tốt
90707,13581,7,10,4,Dịch vụ tốt
90708,3812,2,4,6,Dịch vụ tốt
90709,25125,5,3,1,Dịch vụ tốt
90710,17773,7,7,2,Dịch vụ tốt
90711,744,9,2,6,Dịch vụ tốt
90712,8697,3,4,8,Dịch vụ tốt
90713,7553,1,10,2,Dịch vụ tốt
90714,12215,4,10,6,Dịch vụ tốt
90715,18846,6,2,9,Dịch vụ tốt
90716,17605,4,1,9,Dịch vụ tốt
90717,6355,9,8,7,Dịch vụ tốt
90718,21320,4,4,10,Dịch vụ tốt
90719,20617,8,2,9,Dịch vụ tốt
90720,26364,7,1,8,Dịch vụ tốt
90721,6562,9,5,9,Dịch vụ tốt
90722,26068,10,10,1,Dịch vụ tốt
90723,18576,3,2,7,Dịch vụ tốt
90724,13446,3,5,7,Dịch vụ tốt
90725,14814,6,9,2,Dịch vụ tốt
90726,24592,8,10,10,Dịch vụ tốt
90727,28247,10,10,3,Dịch vụ tốt
90728,29364,4,5,4,Dịch vụ tốt
90729,25140,6,4,7,Dịch vụ tốt
90730,29417,8,9,3,Dịch vụ tốt
90731,13334,5,3,6,Dịch vụ tốt
90732,20731,2,8,10,Dịch vụ tốt
90733,25025,1,5,9,Dịch vụ tốt
90734,3976,8,4,2,Dịch vụ tốt
90735,11309,4,10,4,Dịch vụ tốt
90736,24106,8,10,9,Dịch vụ tốt
90737,12997,1,2,5,Dịch vụ tốt
90738,12096,4,1,5,Dịch vụ tốt
90739,549,5,3,3,Dịch vụ tốt
90740,22196,4,6,1,Dịch vụ tốt
90741,2489,1,7,10,Dịch vụ tốt
90742,21535,5,7,2,Dịch vụ tốt
90743,1476,9,7,6,Dịch vụ tốt
90744,29017,4,1,7,Dịch vụ tốt
90745,9216,5,6,2,Dịch vụ tốt
90746,5161,7,9,10,Dịch vụ tốt
90747,9240,1,3,1,Dịch vụ tốt
90748,28395,10,5,5,Dịch vụ tốt
90749,562,1,9,9,Dịch vụ tốt
90750,15663,5,9,2,Dịch vụ tốt
90751,2627,6,9,5,Dịch vụ tốt
90752,20603,9,2,9,Dịch vụ tốt
90753,18603,2,10,7,Dịch vụ tốt
90754,23730,10,3,3,Dịch vụ tốt
90755,21220,2,5,5,Dịch vụ tốt
90756,22688,5,7,6,Dịch vụ tốt
90757,24726,4,7,7,Dịch vụ tốt
90758,2459,8,1,7,Dịch vụ tốt
90759,24624,5,6,1,Dịch vụ tốt
90760,29297,6,7,9,Dịch vụ tốt
90761,7658,9,9,8,Dịch vụ tốt
90762,19306,10,7,9,Dịch vụ tốt
90763,9367,5,3,7,Dịch vụ tốt
90764,20674,7,9,9,Dịch vụ tốt
90765,29211,10,4,9,Dịch vụ tốt
90766,3782,2,2,9,Dịch vụ tốt
90767,957,9,2,10,Dịch vụ tốt
90768,28347,2,6,8,Dịch vụ tốt
90769,661,7,3,8,Dịch vụ tốt
90770,9617,10,9,3,Dịch vụ tốt
90771,26979,3,1,6,Dịch vụ tốt
90772,6501,1,4,7,Dịch vụ tốt
90773,20992,4,9,4,Dịch vụ tốt
90774,8876,1,9,9,Dịch vụ tốt
90775,16528,3,7,6,Dịch vụ tốt
90776,28907,1,3,8,Dịch vụ tốt
90777,664,4,5,2,Dịch vụ tốt
90778,26127,7,9,10,Dịch vụ tốt
90779,16262,5,9,9,Dịch vụ tốt
90780,15332,7,5,1,Dịch vụ tốt
90781,6724,1,3,4,Dịch vụ tốt
90782,23956,10,2,8,Dịch vụ tốt
90783,23246,2,2,9,Dịch vụ tốt
90784,1125,3,1,7,Dịch vụ tốt
90785,15672,5,3,3,Dịch vụ tốt
90786,23732,4,4,2,Dịch vụ tốt
90787,28506,6,7,8,Dịch vụ tốt
90788,12337,4,3,7,Dịch vụ tốt
90789,29849,2,5,9,Dịch vụ tốt
90790,16473,3,3,7,Dịch vụ tốt
90791,22453,2,3,2,Dịch vụ tốt
90792,14079,1,4,9,Dịch vụ tốt
90793,22623,3,3,4,Dịch vụ tốt
90794,23549,10,7,6,Dịch vụ tốt
90795,24637,9,2,7,Dịch vụ tốt
90796,19530,2,9,7,Dịch vụ tốt
90797,9940,10,4,10,Dịch vụ tốt
90798,28898,9,9,9,Dịch vụ tốt
90799,19195,6,2,9,Dịch vụ tốt
90800,11663,2,10,3,Dịch vụ tốt
90801,13886,8,7,3,Dịch vụ tốt
90802,3139,3,8,1,Dịch vụ tốt
90803,16009,1,6,3,Dịch vụ tốt
90804,19203,4,4,8,Dịch vụ tốt
90805,12955,3,9,10,Dịch vụ tốt
90806,23995,6,4,2,Dịch vụ tốt
90807,27726,1,7,10,Dịch vụ tốt
90808,978,5,4,5,Dịch vụ tốt
90809,17146,3,8,6,Dịch vụ tốt
90810,25859,3,1,3,Dịch vụ tốt
90811,1115,7,4,1,Dịch vụ tốt
90812,3908,9,7,6,Dịch vụ tốt
90813,8974,5,8,7,Dịch vụ tốt
90814,14344,1,2,9,Dịch vụ tốt
90815,15430,7,4,4,Dịch vụ tốt
90816,15813,7,5,6,Dịch vụ tốt
90817,28612,9,1,6,Dịch vụ tốt
90818,7081,2,10,9,Dịch vụ tốt
90819,18829,10,3,9,Dịch vụ tốt
90820,18595,6,3,9,Dịch vụ tốt
90821,17859,9,8,10,Dịch vụ tốt
90822,19537,1,10,10,Dịch vụ tốt
90823,27618,8,5,3,Dịch vụ tốt
90824,10545,2,9,1,Dịch vụ tốt
90825,578,1,6,1,Dịch vụ tốt
90826,21990,5,1,4,Dịch vụ tốt
90827,27231,7,10,7,Dịch vụ tốt
90828,19316,6,6,3,Dịch vụ tốt
90829,15743,5,4,1,Dịch vụ tốt
90830,4786,2,1,7,Dịch vụ tốt
90831,15314,8,1,2,Dịch vụ tốt
90832,12339,9,5,1,Dịch vụ tốt
90833,21962,7,4,9,Dịch vụ tốt
90834,6531,6,3,5,Dịch vụ tốt
90835,1358,7,4,6,Dịch vụ tốt
90836,28845,1,1,5,Dịch vụ tốt
90837,5759,6,8,3,Dịch vụ tốt
90838,10374,7,7,9,Dịch vụ tốt
90839,1671,2,9,5,Dịch vụ tốt
90840,4873,4,10,4,Dịch vụ tốt
90841,6933,4,8,5,Dịch vụ tốt
90842,22411,10,1,3,Dịch vụ tốt
90843,1260,1,5,2,Dịch vụ tốt
90844,10563,10,5,5,Dịch vụ tốt
90845,14648,10,10,2,Dịch vụ tốt
90846,25123,6,2,1,Dịch vụ tốt
90847,29230,1,2,9,Dịch vụ tốt
90848,22814,7,2,4,Dịch vụ tốt
90849,25879,1,6,4,Dịch vụ tốt
90850,25454,8,7,4,Dịch vụ tốt
90851,29545,1,6,5,Dịch vụ tốt
90852,26363,1,7,1,Dịch vụ tốt
90853,468,3,3,2,Dịch vụ tốt
90854,14865,8,6,4,Dịch vụ tốt
90855,15535,4,10,7,Dịch vụ tốt
90856,8825,9,9,10,Dịch vụ tốt
90857,10108,10,2,1,Dịch vụ tốt
90858,2438,7,2,10,Dịch vụ tốt
90859,20249,6,8,9,Dịch vụ tốt
90860,21010,6,4,6,Dịch vụ tốt
90861,29771,8,6,2,Dịch vụ tốt
90862,20579,6,5,6,Dịch vụ tốt
90863,20090,1,5,10,Dịch vụ tốt
90864,24831,6,7,8,Dịch vụ tốt
90865,23908,7,8,1,Dịch vụ tốt
90866,24306,7,10,3,Dịch vụ tốt
90867,25866,10,3,8,Dịch vụ tốt
90868,28588,8,10,6,Dịch vụ tốt
90869,9453,3,4,3,Dịch vụ tốt
90870,16021,6,8,7,Dịch vụ tốt
90871,17395,7,9,6,Dịch vụ tốt
90872,17193,9,1,6,Dịch vụ tốt
90873,29222,1,1,5,Dịch vụ tốt
90874,28207,4,9,8,Dịch vụ tốt
90875,14909,8,7,4,Dịch vụ tốt
90876,13211,2,3,9,Dịch vụ tốt
90877,15262,1,9,7,Dịch vụ tốt
90878,11890,3,7,3,Dịch vụ tốt
90879,9684,6,6,6,Dịch vụ tốt
90880,3099,3,9,3,Dịch vụ tốt
90881,20695,9,1,10,Dịch vụ tốt
90882,25463,7,9,10,Dịch vụ tốt
90883,182,10,8,4,Dịch vụ tốt
90884,12460,8,8,10,Dịch vụ tốt
90885,21504,3,7,4,Dịch vụ tốt
90886,1902,2,6,7,Dịch vụ tốt
90887,20814,7,4,6,Dịch vụ tốt
90888,23232,9,6,8,Dịch vụ tốt
90889,5151,10,10,4,Dịch vụ tốt
90890,13017,10,2,4,Dịch vụ tốt
90891,8189,4,10,1,Dịch vụ tốt
90892,3861,10,3,4,Dịch vụ tốt
90893,29709,6,1,6,Dịch vụ tốt
90894,28350,8,8,7,Dịch vụ tốt
90895,191,9,8,9,Dịch vụ tốt
90896,28485,7,9,6,Dịch vụ tốt
90897,11905,4,10,4,Dịch vụ tốt
90898,23414,7,2,4,Dịch vụ tốt
90899,6219,5,9,10,Dịch vụ tốt
90900,15114,7,7,7,Dịch vụ tốt
90901,10126,4,5,10,Dịch vụ tốt
90902,29383,5,2,4,Dịch vụ tốt
90903,15929,7,5,2,Dịch vụ tốt
90904,13826,3,8,5,Dịch vụ tốt
90905,28877,1,1,3,Dịch vụ tốt
90906,15496,10,9,6,Dịch vụ tốt
90907,28587,4,5,5,Dịch vụ tốt
90908,14801,7,10,4,Dịch vụ tốt
90909,3546,5,3,1,Dịch vụ tốt
90910,11611,5,3,1,Dịch vụ tốt
90911,8428,1,10,1,Dịch vụ tốt
90912,22779,8,10,8,Dịch vụ tốt
90913,18989,5,10,9,Dịch vụ tốt
90914,29951,5,4,9,Dịch vụ tốt
90915,6892,1,8,1,Dịch vụ tốt
90916,20588,2,7,6,Dịch vụ tốt
90917,4315,10,4,1,Dịch vụ tốt
90918,357,10,6,9,Dịch vụ tốt
90919,12713,1,1,9,Dịch vụ tốt
90920,21390,6,3,1,Dịch vụ tốt
90921,7371,5,10,7,Dịch vụ tốt
90922,16812,10,10,6,Dịch vụ tốt
90923,25372,7,10,5,Dịch vụ tốt
90924,10458,1,5,8,Dịch vụ tốt
90925,27629,5,9,1,Dịch vụ tốt
90926,10436,5,10,6,Dịch vụ tốt
90927,20030,10,7,1,Dịch vụ tốt
90928,23941,5,4,9,Dịch vụ tốt
90929,16243,8,8,4,Dịch vụ tốt
90930,26339,3,3,2,Dịch vụ tốt
90931,24589,3,6,1,Dịch vụ tốt
90932,7571,9,9,5,Dịch vụ tốt
90933,27360,4,3,9,Dịch vụ tốt
90934,6717,6,5,4,Dịch vụ tốt
90935,22675,3,5,4,Dịch vụ tốt
90936,21307,5,6,1,Dịch vụ tốt
90937,11583,4,4,3,Dịch vụ tốt
90938,5898,7,1,1,Dịch vụ tốt
90939,24328,6,3,6,Dịch vụ tốt
90940,25270,2,3,9,Dịch vụ tốt
90941,6871,1,8,5,Dịch vụ tốt
90942,18680,8,8,7,Dịch vụ tốt
90943,6155,7,5,8,Dịch vụ tốt
90944,4419,10,2,7,Dịch vụ tốt
90945,18941,7,1,10,Dịch vụ tốt
90946,8942,10,10,6,Dịch vụ tốt
90947,1026,6,4,10,Dịch vụ tốt
90948,4546,5,6,6,Dịch vụ tốt
90949,13371,3,9,4,Dịch vụ tốt
90950,2,6,6,1,Dịch vụ tốt
90951,8020,3,9,1,Dịch vụ tốt
90952,3972,9,6,3,Dịch vụ tốt
90953,17571,6,3,2,Dịch vụ tốt
90954,12642,10,4,2,Dịch vụ tốt
90955,25775,2,2,10,Dịch vụ tốt
90956,5420,2,4,8,Dịch vụ tốt
90957,24041,9,2,6,Dịch vụ tốt
90958,28469,10,5,3,Dịch vụ tốt
90959,6032,1,8,9,Dịch vụ tốt
90960,25946,3,4,8,Dịch vụ tốt
90961,8004,10,3,7,Dịch vụ tốt
90962,29730,5,9,7,Dịch vụ tốt
90963,10798,6,8,10,Dịch vụ tốt
90964,23557,8,4,3,Dịch vụ tốt
90965,26175,1,4,8,Dịch vụ tốt
90966,13685,4,10,9,Dịch vụ tốt
90967,14988,10,4,6,Dịch vụ tốt
90968,2863,1,7,7,Dịch vụ tốt
90969,6073,8,1,3,Dịch vụ tốt
90970,6260,8,2,9,Dịch vụ tốt
90971,20890,9,10,2,Dịch vụ tốt
90972,5482,1,5,8,Dịch vụ tốt
90973,20440,6,9,7,Dịch vụ tốt
90974,27365,8,9,10,Dịch vụ tốt
90975,6882,9,4,4,Dịch vụ tốt
90976,11360,4,3,10,Dịch vụ tốt
90977,12827,5,1,10,Dịch vụ tốt
90978,16168,6,7,10,Dịch vụ tốt
90979,28031,7,5,3,Dịch vụ tốt
90980,27963,3,6,2,Dịch vụ tốt
90981,17114,9,7,4,Dịch vụ tốt
90982,6655,3,7,4,Dịch vụ tốt
90983,11626,3,3,2,Dịch vụ tốt
90984,9021,1,3,8,Dịch vụ tốt
90985,23943,7,3,9,Dịch vụ tốt
90986,23921,3,1,6,Dịch vụ tốt
90987,25533,9,4,10,Dịch vụ tốt
90988,7419,6,9,4,Dịch vụ tốt
90989,2149,9,3,8,Dịch vụ tốt
90990,3025,2,10,2,Dịch vụ tốt
90991,28738,7,3,4,Dịch vụ tốt
90992,11136,1,5,4,Dịch vụ tốt
90993,2487,6,9,9,Dịch vụ tốt
90994,13409,5,7,7,Dịch vụ tốt
90995,6296,4,4,10,Dịch vụ tốt
90996,6826,9,9,8,Dịch vụ tốt
90997,18572,9,3,2,Dịch vụ tốt
90998,8252,5,10,5,Dịch vụ tốt
90999,28173,3,5,8,Dịch vụ tốt
91000,15898,3,8,9,Dịch vụ tốt
91001,21962,4,1,8,Dịch vụ tốt
91002,15802,9,5,6,Dịch vụ tốt
91003,4549,10,7,3,Dịch vụ tốt
91004,1091,4,7,3,Dịch vụ tốt
91005,8558,4,10,9,Dịch vụ tốt
91006,22227,9,5,4,Dịch vụ tốt
91007,20114,2,10,7,Dịch vụ tốt
91008,29747,1,7,5,Dịch vụ tốt
91009,13441,9,9,1,Dịch vụ tốt
91010,18021,7,8,6,Dịch vụ tốt
91011,16783,7,6,3,Dịch vụ tốt
91012,2132,1,3,1,Dịch vụ tốt
91013,28542,10,2,2,Dịch vụ tốt
91014,13175,6,7,4,Dịch vụ tốt
91015,12090,9,7,5,Dịch vụ tốt
91016,11248,5,10,8,Dịch vụ tốt
91017,15481,8,7,8,Dịch vụ tốt
91018,14790,8,3,7,Dịch vụ tốt
91019,11108,8,7,10,Dịch vụ tốt
91020,14274,1,10,7,Dịch vụ tốt
91021,25128,8,8,4,Dịch vụ tốt
