MACN,NGAY,DOANHTHU
10,2019-03-15,42000000
10,2019-03-16,16000000
10,2019-03-17,29000000
10,2019-03-18,48000000
10,2019-03-19,22000000
10,2019-03-20,14000000
10,2019-03-21,9000000
10,2019-03-22,11000000
10,2019-03-23,10000000
10,2019-03-24,23000000
10,2019-03-25,6000000
10,2019-03-26,11000000
10,2019-03-27,38000000
10,2019-03-28,5000000
10,2019-03-29,39000000
10,2019-03-30,37000000
10,2019-03-31,11000000
10,2019-04-01,31000000
10,2019-04-02,41000000
10,2019-04-03,36000000
10,2019-04-04,10000000
10,2019-04-05,9000000
10,2019-04-06,43000000
10,2019-04-07,20000000
10,2019-04-08,49000000
10,2019-04-09,13000000
10,2019-04-10,28000000
10,2019-04-11,33000000
10,2019-04-12,24000000
10,2019-04-13,7000000
10,2019-04-14,22000000
10,2019-04-15,29000000
10,2019-04-16,30000000
10,2019-04-17,11000000
10,2019-04-18,23000000
10,2019-04-19,15000000
10,2019-04-20,16000000
10,2019-04-21,42000000
10,2019-04-22,24000000
10,2019-04-23,12000000
10,2019-04-24,44000000
10,2019-04-25,49000000
10,2019-04-26,44000000
10,2019-04-27,34000000
10,2019-04-28,17000000
10,2019-04-29,32000000
10,2019-04-30,22000000
10,2019-05-01,33000000
10,2019-05-02,32000000
10,2019-05-03,44000000
10,2019-05-04,10000000
10,2019-05-05,24000000
10,2019-05-06,6000000
10,2019-05-07,26000000
10,2019-05-08,22000000
10,2019-05-09,27000000
10,2019-05-10,19000000
10,2019-05-11,20000000
10,2019-05-12,43000000
10,2019-05-13,16000000
10,2019-05-14,50000000
10,2019-05-15,28000000
10,2019-05-16,32000000
10,2019-05-17,44000000
10,2019-05-18,35000000
10,2019-05-19,35000000
10,2019-05-20,12000000
10,2019-05-21,50000000
10,2019-05-22,18000000
10,2019-05-23,43000000
10,2019-05-24,23000000
10,2019-05-25,22000000
10,2019-05-26,13000000
10,2019-05-27,36000000
10,2019-05-28,29000000
10,2019-05-29,22000000
10,2019-05-30,10000000
10,2019-05-31,15000000
10,2019-06-01,33000000
10,2019-06-02,46000000
10,2019-06-03,36000000
10,2019-06-04,42000000
10,2019-06-05,26000000
10,2019-06-06,24000000
10,2019-06-07,11000000
10,2019-06-08,45000000
10,2019-06-09,12000000
10,2019-06-10,40000000
10,2019-06-11,12000000
10,2019-06-12,12000000
10,2019-06-13,21000000
10,2019-06-14,22000000
10,2019-06-15,7000000
10,2019-06-16,9000000
10,2019-06-17,41000000
10,2019-06-18,24000000
10,2019-06-19,47000000
10,2019-06-20,41000000
10,2019-06-21,41000000
10,2019-06-22,48000000
10,2019-06-23,28000000
10,2019-06-24,19000000
10,2019-06-25,21000000
10,2019-06-26,33000000
10,2019-06-27,7000000
10,2019-06-28,29000000
10,2019-06-29,28000000
10,2019-06-30,18000000
10,2019-07-01,26000000
10,2019-07-02,27000000
10,2019-07-03,11000000
10,2019-07-04,38000000
10,2019-07-05,49000000
10,2019-07-06,5000000
10,2019-07-07,16000000
10,2019-07-08,30000000
10,2019-07-09,15000000
10,2019-07-10,39000000
10,2019-07-11,37000000
10,2019-07-12,40000000
10,2019-07-13,34000000
10,2019-07-14,10000000
10,2019-07-15,41000000
10,2019-07-16,33000000
10,2019-07-17,35000000
10,2019-07-18,20000000
10,2019-07-19,49000000
10,2019-07-20,50000000
10,2019-07-21,14000000
10,2019-07-22,8000000
10,2019-07-23,39000000
10,2019-07-24,29000000
10,2019-07-25,46000000
10,2019-07-26,24000000
10,2019-07-27,19000000
10,2019-07-28,29000000
10,2019-07-29,22000000
10,2019-07-30,17000000
10,2019-07-31,36000000
10,2019-08-01,44000000
10,2019-08-02,13000000
10,2019-08-03,6000000
10,2019-08-04,5000000
10,2019-08-05,7000000
10,2019-08-06,47000000
10,2019-08-07,36000000
10,2019-08-08,48000000
10,2019-08-09,18000000
10,2019-08-10,36000000
10,2019-08-11,13000000
10,2019-08-12,37000000
10,2019-08-13,42000000
10,2019-08-14,8000000
10,2019-08-15,8000000
10,2019-08-16,45000000
10,2019-08-17,15000000
10,2019-08-18,29000000
10,2019-08-19,40000000
10,2019-08-20,5000000
10,2019-08-21,25000000
10,2019-08-22,43000000
10,2019-08-23,5000000
10,2019-08-24,25000000
10,2019-08-25,41000000
10,2019-08-26,18000000
10,2019-08-27,13000000
10,2019-08-28,11000000
10,2019-08-29,12000000
10,2019-08-30,9000000
10,2019-08-31,28000000
10,2019-09-01,25000000
10,2019-09-02,46000000
10,2019-09-03,42000000
10,2019-09-04,24000000
10,2019-09-05,35000000
10,2019-09-06,8000000
10,2019-09-07,40000000
10,2019-09-08,9000000
10,2019-09-09,23000000
10,2019-09-10,49000000
10,2019-09-11,45000000
10,2019-09-12,7000000
10,2019-09-13,24000000
10,2019-09-14,45000000
10,2019-09-15,28000000
10,2019-09-16,16000000
10,2019-09-17,9000000
10,2019-09-18,44000000
10,2019-09-19,27000000
10,2019-09-20,36000000
10,2019-09-21,16000000
10,2019-09-22,47000000
10,2019-09-23,48000000
10,2019-09-24,40000000
10,2019-09-25,49000000
10,2019-09-26,48000000
10,2019-09-27,37000000
10,2019-09-28,28000000
10,2019-09-29,45000000
10,2019-09-30,11000000
10,2019-10-01,29000000
10,2019-10-02,42000000
10,2019-10-03,29000000
10,2019-10-04,14000000
10,2019-10-05,36000000
10,2019-10-06,33000000
10,2019-10-07,46000000
10,2019-10-08,41000000
10,2019-10-09,38000000
10,2019-10-10,5000000
10,2019-10-11,11000000
10,2019-10-12,26000000
10,2019-10-13,17000000
10,2019-10-14,22000000
10,2019-10-15,13000000
10,2019-10-16,7000000
10,2019-10-17,25000000
10,2019-10-18,41000000
10,2019-10-19,44000000
10,2019-10-20,36000000
10,2019-10-21,10000000
10,2019-10-22,11000000
10,2019-10-23,15000000
10,2019-10-24,34000000
10,2019-10-25,21000000
10,2019-10-26,6000000
10,2019-10-27,22000000
10,2019-10-28,9000000
10,2019-10-29,21000000
10,2019-10-30,36000000
10,2019-10-31,22000000
10,2019-11-01,43000000
10,2019-11-02,46000000
10,2019-11-03,30000000
10,2019-11-04,15000000
10,2019-11-05,25000000
10,2019-11-06,29000000
10,2019-11-07,50000000
10,2019-11-08,30000000
10,2019-11-09,31000000
10,2019-11-10,37000000
10,2019-11-11,38000000
10,2019-11-12,22000000
10,2019-11-13,26000000
10,2019-11-14,48000000
10,2019-11-15,26000000
10,2019-11-16,16000000
10,2019-11-17,13000000
10,2019-11-18,48000000
10,2019-11-19,50000000
10,2019-11-20,9000000
10,2019-11-21,24000000
10,2019-11-22,8000000
10,2019-11-23,43000000
10,2019-11-24,28000000
10,2019-11-25,32000000
10,2019-11-26,47000000
10,2019-11-27,26000000
10,2019-11-28,13000000
10,2019-11-29,12000000
10,2019-11-30,18000000
10,2019-12-01,18000000
10,2019-12-02,22000000
10,2019-12-03,25000000
10,2019-12-04,17000000
10,2019-12-05,42000000
10,2019-12-06,12000000
10,2019-12-07,17000000
10,2019-12-08,41000000
10,2019-12-09,20000000
10,2019-12-10,7000000
10,2019-12-11,16000000
10,2019-12-12,20000000
10,2019-12-13,27000000
10,2019-12-14,21000000
10,2019-12-15,17000000
10,2019-12-16,8000000
10,2019-12-17,15000000
10,2019-12-18,33000000
10,2019-12-19,23000000
10,2019-12-20,12000000
10,2019-12-21,36000000
10,2019-12-22,35000000
10,2019-12-23,33000000
10,2019-12-24,40000000
10,2019-12-25,42000000
10,2019-12-26,12000000
10,2019-12-27,27000000
10,2019-12-28,49000000
10,2019-12-29,45000000
10,2019-12-30,47000000
10,2019-12-31,35000000
10,2020-01-01,42000000
10,2020-01-02,37000000
10,2020-01-03,17000000
10,2020-01-04,9000000
10,2020-01-05,38000000
10,2020-01-06,9000000
10,2020-01-07,18000000
10,2020-01-08,10000000
10,2020-01-09,25000000
10,2020-01-10,46000000
10,2020-01-11,25000000
10,2020-01-12,11000000
10,2020-01-13,6000000
10,2020-01-14,50000000
10,2020-01-15,26000000
10,2020-01-16,47000000
10,2020-01-17,44000000
10,2020-01-18,37000000
10,2020-01-19,30000000
10,2020-01-20,43000000
10,2020-01-21,26000000
10,2020-01-22,35000000
10,2020-01-23,43000000
10,2020-01-24,50000000
10,2020-01-25,21000000
10,2020-01-26,23000000
10,2020-01-27,15000000
10,2020-01-28,41000000
10,2020-01-29,7000000
10,2020-01-30,29000000
10,2020-01-31,45000000
10,2020-02-01,10000000
10,2020-02-02,40000000
10,2020-02-03,16000000
10,2020-02-04,45000000
10,2020-02-05,13000000
10,2020-02-06,13000000
10,2020-02-07,49000000
10,2020-02-08,39000000
10,2020-02-09,10000000
10,2020-02-10,42000000
10,2020-02-11,35000000
10,2020-02-12,42000000
10,2020-02-13,45000000
10,2020-02-14,30000000
10,2020-02-15,38000000
10,2020-02-16,37000000
10,2020-02-17,45000000
10,2020-02-18,13000000
10,2020-02-19,20000000
10,2020-02-20,9000000
10,2020-02-21,23000000
10,2020-02-22,8000000
10,2020-02-23,25000000
10,2020-02-24,20000000
10,2020-02-25,26000000
10,2020-02-26,46000000
10,2020-02-27,7000000
10,2020-02-28,12000000
10,2020-02-29,32000000
10,2020-03-01,20000000
10,2020-03-02,9000000
10,2020-03-03,10000000
10,2020-03-04,43000000
10,2020-03-05,19000000
10,2020-03-06,25000000
10,2020-03-07,17000000
10,2020-03-08,25000000
10,2020-03-09,10000000
10,2020-03-10,25000000
10,2020-03-11,36000000
10,2020-03-12,49000000
10,2020-03-13,29000000
10,2020-03-14,21000000
10,2020-03-15,29000000
10,2020-03-16,50000000
10,2020-03-17,29000000
10,2020-03-18,6000000
10,2020-03-19,22000000
10,2020-03-20,32000000
10,2020-03-21,45000000
10,2020-03-22,7000000
10,2020-03-23,43000000
10,2020-03-24,16000000
10,2020-03-25,49000000
10,2020-03-26,28000000
10,2020-03-27,27000000
10,2020-03-28,11000000
10,2020-03-29,42000000
10,2020-03-30,18000000
10,2020-03-31,9000000
10,2020-04-01,8000000
10,2020-04-02,21000000
10,2020-04-03,8000000
10,2020-04-04,22000000
10,2020-04-05,19000000
10,2020-04-06,17000000
10,2020-04-07,42000000
10,2020-04-08,14000000
10,2020-04-09,14000000
10,2020-04-10,8000000
10,2020-04-11,16000000
10,2020-04-12,13000000
10,2020-04-13,13000000
10,2020-04-14,38000000
10,2020-04-15,15000000
10,2020-04-16,32000000
10,2020-04-17,46000000
10,2020-04-18,16000000
10,2020-04-19,7000000
10,2020-04-20,46000000
10,2020-04-21,26000000
10,2020-04-22,22000000
10,2020-04-23,38000000
10,2020-04-24,21000000
10,2020-04-25,37000000
10,2020-04-26,34000000
10,2020-04-27,21000000
10,2020-04-28,14000000
10,2020-04-29,23000000
10,2020-04-30,47000000
10,2020-05-01,14000000
10,2020-05-02,40000000
10,2020-05-03,43000000
10,2020-05-04,43000000
10,2020-05-05,26000000
10,2020-05-06,48000000
10,2020-05-07,40000000
10,2020-05-08,35000000
10,2020-05-09,16000000
10,2020-05-10,35000000
10,2020-05-11,26000000
10,2020-05-12,22000000
10,2020-05-13,49000000
10,2020-05-14,22000000
10,2020-05-15,45000000
10,2020-05-16,21000000
10,2020-05-17,27000000
10,2020-05-18,18000000
10,2020-05-19,47000000
10,2020-05-20,49000000
10,2020-05-21,26000000
10,2020-05-22,41000000
10,2020-05-23,15000000
10,2020-05-24,6000000
10,2020-05-25,17000000
10,2020-05-26,33000000
10,2020-05-27,8000000
10,2020-05-28,40000000
10,2020-05-29,23000000
10,2020-05-30,17000000
10,2020-05-31,14000000
10,2020-06-01,9000000
10,2020-06-02,34000000
10,2020-06-03,36000000
10,2020-06-04,21000000
10,2020-06-05,35000000
10,2020-06-06,16000000
10,2020-06-07,38000000
10,2020-06-08,40000000
10,2020-06-09,44000000
10,2020-06-10,14000000
10,2020-06-11,50000000
10,2020-06-12,28000000
10,2020-06-13,8000000
10,2020-06-14,27000000
10,2020-06-15,44000000
10,2020-06-16,40000000
10,2020-06-17,23000000
10,2020-06-18,33000000
10,2020-06-19,48000000
10,2020-06-20,49000000
10,2020-06-21,8000000
10,2020-06-22,23000000
10,2020-06-23,18000000
10,2020-06-24,37000000
10,2020-06-25,37000000
10,2020-06-26,33000000
10,2020-06-27,40000000
10,2020-06-28,14000000
10,2020-06-29,43000000
10,2020-06-30,7000000
10,2020-07-01,26000000
10,2020-07-02,16000000
10,2020-07-03,16000000
10,2020-07-04,43000000
10,2020-07-05,13000000
10,2020-07-06,28000000
10,2020-07-07,34000000
10,2020-07-08,21000000
10,2020-07-09,49000000
10,2020-07-10,34000000
10,2020-07-11,39000000
10,2020-07-12,20000000
10,2020-07-13,16000000
10,2020-07-14,16000000
10,2020-07-15,48000000
10,2020-07-16,13000000
10,2020-07-17,28000000
10,2020-07-18,8000000
10,2020-07-19,35000000
10,2020-07-20,10000000
10,2020-07-21,24000000
10,2020-07-22,38000000
10,2020-07-23,12000000
10,2020-07-24,17000000
10,2020-07-25,29000000
10,2020-07-26,23000000
10,2020-07-27,20000000
10,2020-07-28,30000000
10,2020-07-29,38000000
10,2020-07-30,43000000
10,2020-07-31,11000000
10,2020-08-01,26000000
10,2020-08-02,30000000
10,2020-08-03,5000000
10,2020-08-04,49000000
10,2020-08-05,23000000
10,2020-08-06,43000000
10,2020-08-07,42000000
10,2020-08-08,12000000
10,2020-08-09,46000000
10,2020-08-10,6000000
10,2020-08-11,18000000
10,2020-08-12,10000000
10,2020-08-13,44000000
10,2020-08-14,11000000
10,2020-08-15,14000000
10,2020-08-16,38000000
10,2020-08-17,13000000
10,2020-08-18,45000000
10,2020-08-19,43000000
10,2020-08-20,9000000
10,2020-08-21,32000000
10,2020-08-22,45000000
10,2020-08-23,15000000
10,2020-08-24,31000000
10,2020-08-25,5000000
10,2020-08-26,35000000
10,2020-08-27,27000000
10,2020-08-28,8000000
10,2020-08-29,35000000
10,2020-08-30,5000000
10,2020-08-31,28000000
10,2020-09-01,8000000
10,2020-09-02,49000000
10,2020-09-03,32000000
10,2020-09-04,37000000
10,2020-09-05,26000000
10,2020-09-06,17000000
10,2020-09-07,34000000
10,2020-09-08,10000000
10,2020-09-09,35000000
10,2020-09-10,26000000
10,2020-09-11,12000000
10,2020-09-12,7000000
10,2020-09-13,32000000
10,2020-09-14,26000000
10,2020-09-15,31000000
10,2020-09-16,48000000
10,2020-09-17,36000000
10,2020-09-18,6000000
10,2020-09-19,26000000
10,2020-09-20,7000000
10,2020-09-21,7000000
10,2020-09-22,29000000
10,2020-09-23,21000000
10,2020-09-24,45000000
10,2020-09-25,42000000
10,2020-09-26,50000000
10,2020-09-27,39000000
10,2020-09-28,25000000
10,2020-09-29,16000000
10,2020-09-30,14000000
10,2020-10-01,46000000
10,2020-10-02,13000000
10,2020-10-03,41000000
10,2020-10-04,36000000
10,2020-10-05,39000000
10,2020-10-06,11000000
10,2020-10-07,50000000
10,2020-10-08,13000000
10,2020-10-09,7000000
10,2020-10-10,27000000
10,2020-10-11,19000000
10,2020-10-12,26000000
10,2020-10-13,24000000
10,2020-10-14,21000000
10,2020-10-15,41000000
10,2020-10-16,32000000
10,2020-10-17,39000000
10,2020-10-18,39000000
10,2020-10-19,42000000
10,2020-10-20,6000000
10,2020-10-21,25000000
10,2020-10-22,23000000
10,2020-10-23,21000000
10,2020-10-24,22000000
10,2020-10-25,36000000
10,2020-10-26,10000000
10,2020-10-27,41000000
10,2020-10-28,49000000
10,2020-10-29,49000000
10,2020-10-30,38000000
10,2020-10-31,36000000
10,2020-11-01,26000000
10,2020-11-02,35000000
10,2020-11-03,19000000
10,2020-11-04,5000000
10,2020-11-05,39000000
10,2020-11-06,38000000
10,2020-11-07,36000000
10,2020-11-08,33000000
10,2020-11-09,15000000
10,2020-11-10,26000000
10,2020-11-11,36000000
10,2020-11-12,26000000
10,2020-11-13,12000000
10,2020-11-14,45000000
10,2020-11-15,19000000
10,2020-11-16,50000000
10,2020-11-17,45000000
10,2020-11-18,13000000
10,2020-11-19,39000000
10,2020-11-20,41000000
10,2020-11-21,26000000
10,2020-11-22,38000000
10,2020-11-23,39000000
10,2020-11-24,33000000
10,2020-11-25,32000000
10,2020-11-26,46000000
10,2020-11-27,37000000
10,2020-11-28,20000000
10,2020-11-29,24000000
10,2020-11-30,41000000
10,2020-12-01,27000000
10,2020-12-02,20000000
10,2020-12-03,33000000
10,2020-12-04,10000000
10,2020-12-05,43000000
10,2020-12-06,5000000
10,2020-12-07,25000000
10,2020-12-08,15000000
10,2020-12-09,11000000
10,2020-12-10,14000000
10,2020-12-11,27000000
10,2020-12-12,15000000
10,2020-12-13,13000000
10,2020-12-14,39000000
10,2020-12-15,30000000
10,2020-12-16,11000000
10,2020-12-17,6000000
10,2020-12-18,49000000
10,2020-12-19,39000000
10,2020-12-20,16000000
10,2020-12-21,49000000
10,2020-12-22,35000000
10,2020-12-23,18000000
10,2020-12-24,12000000
10,2020-12-25,23000000
10,2020-12-26,25000000
10,2020-12-27,10000000
10,2020-12-28,46000000
10,2020-12-29,29000000
10,2020-12-30,22000000
10,2020-12-31,42000000
10,2021-01-01,29000000
10,2021-01-02,43000000
10,2021-01-03,12000000
10,2021-01-04,9000000
10,2021-01-05,30000000
10,2021-01-06,14000000
10,2021-01-07,14000000
10,2021-01-08,42000000
10,2021-01-09,11000000
10,2021-01-10,17000000
10,2021-01-11,17000000
10,2021-01-12,44000000
10,2021-01-13,48000000
10,2021-01-14,46000000
10,2021-01-15,33000000
10,2021-01-16,31000000
10,2021-01-17,15000000
10,2021-01-18,44000000
10,2021-01-19,22000000
10,2021-01-20,34000000
10,2021-01-21,46000000
10,2021-01-22,7000000
10,2021-01-23,46000000
10,2021-01-24,34000000
10,2021-01-25,49000000
10,2021-01-26,23000000
10,2021-01-27,13000000
10,2021-01-28,45000000
10,2021-01-29,26000000
10,2021-01-30,32000000
10,2021-01-31,28000000
10,2021-02-01,15000000
10,2021-02-02,18000000
10,2021-02-03,7000000
10,2021-02-04,50000000
10,2021-02-05,9000000
10,2021-02-06,38000000
10,2021-02-07,40000000
10,2021-02-08,28000000
10,2021-02-09,16000000
10,2021-02-10,18000000
10,2021-02-11,29000000
10,2021-02-12,24000000
10,2021-02-13,41000000
10,2021-02-14,46000000
10,2021-02-15,49000000
10,2021-02-16,28000000
10,2021-02-17,11000000
10,2021-02-18,48000000
10,2021-02-19,27000000
10,2021-02-20,31000000
10,2021-02-21,22000000
10,2021-02-22,19000000
10,2021-02-23,41000000
10,2021-02-24,46000000
10,2021-02-25,7000000
10,2021-02-26,10000000
10,2021-02-27,46000000
10,2021-02-28,20000000
10,2021-03-01,31000000
10,2021-03-02,49000000
10,2021-03-03,22000000
10,2021-03-04,48000000
10,2021-03-05,36000000
10,2021-03-06,7000000
10,2021-03-07,8000000
10,2021-03-08,15000000
10,2021-03-09,13000000
10,2021-03-10,8000000
10,2021-03-11,9000000
10,2021-03-12,41000000
10,2021-03-13,47000000
10,2021-03-14,39000000
10,2021-03-15,11000000
10,2021-03-16,5000000
10,2021-03-17,31000000
10,2021-03-18,17000000
10,2021-03-19,33000000
10,2021-03-20,19000000
10,2021-03-21,41000000
10,2021-03-22,21000000
10,2021-03-23,50000000
10,2021-03-24,26000000
10,2021-03-25,43000000
10,2021-03-26,38000000
10,2021-03-27,18000000
10,2021-03-28,46000000
10,2021-03-29,13000000
10,2021-03-30,32000000
10,2021-03-31,5000000
10,2021-04-01,39000000
10,2021-04-02,26000000
10,2021-04-03,46000000
10,2021-04-04,25000000
10,2021-04-05,24000000
10,2021-04-06,48000000
10,2021-04-07,39000000
10,2021-04-08,34000000
10,2021-04-09,36000000
10,2021-04-10,28000000
10,2021-04-11,5000000
10,2021-04-12,23000000
10,2021-04-13,40000000
10,2021-04-14,50000000
10,2021-04-15,48000000
10,2021-04-16,47000000
10,2021-04-17,18000000
10,2021-04-18,6000000
10,2021-04-19,29000000
10,2021-04-20,24000000
10,2021-04-21,40000000
10,2021-04-22,44000000
10,2021-04-23,24000000
10,2021-04-24,12000000
10,2021-04-25,18000000
10,2021-04-26,46000000
10,2021-04-27,10000000
10,2021-04-28,46000000
10,2021-04-29,42000000
10,2021-04-30,17000000
10,2021-05-01,16000000
10,2021-05-02,31000000
10,2021-05-03,50000000
10,2021-05-04,44000000
10,2021-05-05,13000000
10,2021-05-06,13000000
10,2021-05-07,19000000
10,2021-05-08,30000000
10,2021-05-09,39000000
10,2021-05-10,43000000
10,2021-05-11,30000000
10,2021-05-12,9000000
10,2021-05-13,21000000
10,2021-05-14,36000000
10,2021-05-15,30000000
10,2021-05-16,24000000
10,2021-05-17,43000000
10,2021-05-18,14000000
10,2021-05-19,30000000
10,2021-05-20,8000000
10,2021-05-21,32000000
10,2021-05-22,39000000
10,2021-05-23,19000000
10,2021-05-24,48000000
10,2021-05-25,23000000
10,2021-05-26,8000000
10,2021-05-27,45000000
10,2021-05-28,32000000
10,2021-05-29,43000000
10,2021-05-30,25000000
10,2021-05-31,23000000
10,2021-06-01,20000000
10,2021-06-02,43000000
10,2021-06-03,47000000
10,2021-06-04,7000000
10,2021-06-05,5000000
10,2021-06-06,43000000
10,2021-06-07,32000000
10,2021-06-08,12000000
10,2021-06-09,49000000
10,2021-06-10,41000000
10,2021-06-11,25000000
10,2021-06-12,30000000
10,2021-06-13,32000000
10,2021-06-14,48000000
10,2021-06-15,28000000
10,2021-06-16,6000000
10,2021-06-17,31000000
10,2021-06-18,23000000
10,2021-06-19,18000000
10,2021-06-20,33000000
10,2021-06-21,37000000
10,2021-06-22,25000000
10,2021-06-23,11000000
10,2021-06-24,15000000
10,2021-06-25,27000000
10,2021-06-26,34000000
10,2021-06-27,45000000
10,2021-06-28,48000000
10,2021-06-29,46000000
10,2021-06-30,8000000
10,2021-07-01,17000000
10,2021-07-02,12000000
10,2021-07-03,36000000
10,2021-07-04,5000000
10,2021-07-05,20000000
10,2021-07-06,34000000
10,2021-07-07,12000000
10,2021-07-08,19000000
10,2021-07-09,50000000
10,2021-07-10,41000000
10,2021-07-11,13000000
10,2021-07-12,9000000
10,2021-07-13,11000000
10,2021-07-14,28000000
10,2021-07-15,48000000
10,2021-07-16,24000000
10,2021-07-17,43000000
10,2021-07-18,18000000
10,2021-07-19,28000000
10,2021-07-20,21000000
10,2021-07-21,17000000
10,2021-07-22,28000000
10,2021-07-23,10000000
10,2021-07-24,30000000
10,2021-07-25,13000000
10,2021-07-26,18000000
10,2021-07-27,16000000
10,2021-07-28,15000000
10,2021-07-29,14000000
10,2021-07-30,39000000
10,2021-07-31,21000000
10,2021-08-01,25000000
10,2021-08-02,49000000
10,2021-08-03,10000000
10,2021-08-04,28000000
10,2021-08-05,36000000
10,2021-08-06,49000000
10,2021-08-07,37000000
10,2021-08-08,14000000
10,2021-08-09,38000000
10,2021-08-10,31000000
10,2021-08-11,34000000
10,2021-08-12,21000000
10,2021-08-13,41000000
10,2021-08-14,47000000
10,2021-08-15,47000000
10,2021-08-16,40000000
10,2021-08-17,49000000
10,2021-08-18,6000000
10,2021-08-19,39000000
10,2021-08-20,19000000
10,2021-08-21,41000000
10,2021-08-22,39000000
10,2021-08-23,31000000
10,2021-08-24,29000000
10,2021-08-25,21000000
10,2021-08-26,21000000
10,2021-08-27,23000000
10,2021-08-28,25000000
10,2021-08-29,37000000
10,2021-08-30,39000000
10,2021-08-31,9000000
10,2021-09-01,40000000
10,2021-09-02,36000000
10,2021-09-03,5000000
10,2021-09-04,9000000
10,2021-09-05,47000000
10,2021-09-06,36000000
10,2021-09-07,11000000
10,2021-09-08,45000000
10,2021-09-09,8000000
10,2021-09-10,40000000
10,2021-09-11,43000000
10,2021-09-12,26000000
10,2021-09-13,31000000
10,2021-09-14,35000000
10,2021-09-15,10000000
10,2021-09-16,24000000
10,2021-09-17,30000000
10,2021-09-18,30000000
10,2021-09-19,47000000
10,2021-09-20,21000000
10,2021-09-21,47000000
10,2021-09-22,20000000
10,2021-09-23,12000000
10,2021-09-24,46000000
10,2021-09-25,30000000
10,2021-09-26,21000000
10,2021-09-27,42000000
10,2021-09-28,5000000
10,2021-09-29,25000000
10,2021-09-30,31000000
10,2021-10-01,25000000
10,2021-10-02,34000000
10,2021-10-03,17000000
10,2021-10-04,48000000
